Unnamed: 0,dt,order_id,waybill_id,courier_id,da_id,is_courier_grabbed,is_weekend,estimate_arrived_time,is_prebook,poi_id,sender_lng,sender_lat,recipient_lng,recipient_lat,grab_lng,grab_lat,dispatch_time,grab_time,fetch_time,estimate_meal_prepare_time,arrive_time,order_push_time,platform_order_time,interval,group_id
7389,20221019,7369,7389,2389,9,1,0,2022-10-19 05:57:16,0,2133,174.595611,45.871124,174.606586,45.869053,174596014,45871188,1666157481,1666157495,1666158045,1666157227,2022-10-19 05:49:33,1666157236,2022-10-19 05:27:07,2022-10-19 05:26:00,10
7390,20221019,7370,7390,3065,9,1,0,2022-10-19 06:02:25,0,620,174.607415,45.874819,174.573893,45.884257,174606893,45871286,1666157451,1666157456,1666157689,1666157244,2022-10-19 05:55:14,1666157246,2022-10-19 05:27:24,2022-10-19 05:26:00,10
7391,20221019,7371,7391,750,9,1,0,2022-10-19 05:58:10,0,942,174.64838,45.874811,174.647339,45.870223,174647683,45879638,1666157571,1666157581,1666158652,1666157268,2022-10-19 05:55:10,1666157293,2022-10-19 05:27:48,2022-10-19 05:26:00,11
26900,20221019,26669,26900,3581,0,1,0,2022-10-19 05:56:51,0,1202,174.583636,45.863417,174.592008,45.876104,174581848,45859965,1666157325,1666157342,1666157959,1666157209,2022-10-19 05:50:55,1666157212,2022-10-19 05:26:49,2022-10-19 05:26:00,11
30077,20221019,29795,30077,879,20,1,0,2022-10-19 05:57:59,0,1213,174.543976,45.871107,174.521401,45.873579,174536719,45864349,1666157325,1666157350,1666157988,1666157268,2022-10-19 05:51:14,1666157298,2022-10-19 05:27:48,2022-10-19 05:26:00,12
33330,20221019,32992,33330,3842,7,1,0,2022-10-19 06:01:59,0,419,174.580631,45.857898,174.602038,45.872378,174570915,45861407,1666157361,1666157373,1666158693,1666157217,2022-10-19 06:06:32,1666157222,2022-10-19 05:26:57,2022-10-19 05:26:00,12
33331,20221019,32993,33331,284,5,1,0,2022-10-19 05:57:39,0,75,174.550193,45.89832,174.531135,45.892246,174552899,45898038,1666157325,1666157340,1666157599,1666157257,2022-10-19 05:49:11,1666157259,2022-10-19 05:27:37,2022-10-19 05:26:00,13
36616,20221019,36221,36616,232,0,1,0,2022-10-19 06:02:32,0,740,174.5654,45.88195,174.571362,45.861204,174568359,45880075,1666157625,1666157639,1666158089,1666157232,2022-10-19 05:52:46,1666157252,2022-10-19 05:27:12,2022-10-19 05:26:00,13
43200,20221019,42647,43200,2336,11,1,0,2022-10-19 05:56:24,0,1887,174.548368,45.899739,174.54706,45.888869,174543759,45893221,1666157204,1666157210,1666157989,1666157175,2022-10-19 05:46:43,1666157185,2022-10-19 05:26:15,2022-10-19 05:26:00,14
43212,20221019,42659,43212,1660,9,1,0,2022-10-19 06:31:58,0,751,174.602374,45.866326,174.580307,45.874136,174602282,45866523,1666158951,1666158959,1666159425,1666157263,2022-10-19 06:21:47,1666158938,2022-10-19 05:27:43,2022-10-19 05:26:00,14
56440,20221019,55480,56440,208,0,1,0,2022-10-19 05:57:12,0,507,174.57254,45.860748,174.558595,45.862858,174576111,45858546,1666157295,1666157302,1666158134,1666157229,2022-10-19 05:56:35,1666157236,2022-10-19 05:27:09,2022-10-19 05:26:00,15
56441,20221019,55481,56441,55,4,1,0,2022-10-19 05:58:20,0,568,174.605726,45.851434,174.617201,45.851697,174599527,45849621,1666157385,1666157395,1666158528,1666157277,2022-10-19 06:03:04,1666157299,2022-10-19 05:27:57,2022-10-19 05:26:00,15
4097,20221019,4091,4097,509,7,1,0,2022-10-19 05:59:33,0,1776,174.584718,45.872453,174.587118,45.857934,174582503,45873309,1666157445,1666157458,1666157767,1666157363,2022-10-19 05:45:36,1666157382,2022-10-19 05:29:23,2022-10-19 05:28:00,16
10652,20221019,10620,10652,1826,5,1,0,2022-10-19 05:58:26,0,147,174.55475,45.89498,174.557675,45.898602,174552852,45897176,1666157445,1666157455,1666157919,1666157298,2022-10-19 05:45:50,1666157326,2022-10-19 05:28:18,2022-10-19 05:28:00,16
26901,20221019,26670,26901,2569,7,1,0,2022-10-19 05:58:52,0,318,174.578422,45.854381,174.592958,45.852386,174553583,45855626,1666157361,1666157381,1666157984,1666157324,2022-10-19 05:52:01,1666157338,2022-10-19 05:28:44,2022-10-19 05:28:00,17
43201,20221019,42648,43201,3597,17,1,0,2022-10-19 05:59:24,0,1932,174.604469,45.867937,174.59903,45.87137,174606496,45867128,1666157481,1666157495,1666158030,1666157353,2022-10-19 05:46:57,1666157383,2022-10-19 05:29:13,2022-10-19 05:28:00,17
43202,20221019,42649,43202,205,2,1,0,2022-10-19 05:59:56,0,1821,174.54113,45.85575,174.528042,45.85529,174548766,45856066,1666157504,1666157517,1666157773,1666157395,2022-10-19 05:45:13,1666157396,2022-10-19 05:29:55,2022-10-19 05:28:00,18
49880,20221019,49136,49880,1688,0,1,0,2022-10-19 05:58:27,0,1589,174.564553,45.862783,174.572056,45.860336,174564599,45860704,1666157385,1666157388,1666157600,1666157284,2022-10-19 05:43:43,1666157308,2022-10-19 05:28:04,2022-10-19 05:28:00,18
926,20221019,926,926,796,4,1,0,2022-10-19 06:11:31,0,691,174.539284,45.832673,174.55534,45.842004,174538800,45832768,1666158045,1666158051,1666158405,1666157467,2022-10-19 05:55:00,1666157782,2022-10-19 05:31:07,2022-10-19 05:30:00,19
10653,20221019,10621,10653,843,19,1,0,2022-10-19 06:04:18,0,1671,174.55952,45.90534,174.569719,45.900061,174566681,45895017,1666157685,1666157809,1666158290,1666157485,2022-10-19 05:51:01,1666157659,2022-10-19 05:31:25,2022-10-19 05:30:00,19
30078,20221019,29796,30078,117,0,1,0,2022-10-19 06:02:05,0,442,174.54576,45.8763,174.536241,45.883716,174545040,45877502,1666157535,1666157546,1666157766,1666157451,2022-10-19 05:44:09,1666157466,2022-10-19 05:30:51,2022-10-19 05:30:00,20
46617,20221019,26672,46617,4183,5,1,0,2022-10-19 06:01:33,0,203,174.55079,45.887243,174.545729,45.876018,174550105,45885727,1666157655,1666157663,1666157975,1666157485,2022-10-19 05:56:38,1666157494,2022-10-19 05:31:25,2022-10-19 05:30:00,20
13857,20221019,13797,13857,1352,2,1,0,2022-10-19 06:08:27,0,766,174.556038,45.865852,174.529435,45.86416,174558495,45861978,1666157625,1666157641,1666158320,1666157579,2022-10-19 06:10:45,1666157608,2022-10-19 05:32:59,2022-10-19 05:32:00,21
17113,20221019,17008,17113,699,9,1,0,2022-10-19 06:02:26,0,338,174.647161,45.87934,174.63434,45.874786,174650396,45879126,1666157631,1666157642,1666157880,1666157536,2022-10-19 05:59:41,1666157551,2022-10-19 05:32:16,2022-10-19 05:32:00,21
23670,20221019,23493,23670,1351,13,1,0,2022-10-19 06:05:16,0,281,174.578058,45.894009,174.583712,45.89506,174578527,45898393,1666158081,1666158089,1666158352,1666157624,2022-10-19 05:54:45,1666157717,2022-10-19 05:33:44,2022-10-19 05:32:00,22
36621,20221019,36226,36621,434,0,1,0,2022-10-19 06:02:20,0,1264,174.548682,45.849298,174.546555,45.850813,174551985,45851229,1666158015,1666158023,1666158241,1666157532,2022-10-19 05:47:05,1666157539,2022-10-19 05:32:12,2022-10-19 05:32:00,22
49881,20221019,49137,49881,255,14,1,0,2022-10-19 06:02:50,0,305,174.589795,45.885793,174.608919,45.875946,174587444,45885752,1666157601,1666157613,1666157966,1666157561,2022-10-19 05:58:42,1666157570,2022-10-19 05:32:41,2022-10-19 05:32:00,23
49882,20221019,49138,49882,2321,15,1,0,2022-10-19 06:11:58,0,2797,174.545776,45.87689,174.525853,45.870133,174548693,45878090,1666157715,1666157788,1666158725,1666157622,2022-10-19 06:10:25,1666157639,2022-10-19 05:33:42,2022-10-19 05:32:00,23
17116,20221019,17011,17116,1256,1,1,0,2022-10-19 06:07:36,0,2668,174.541822,45.920254,174.540398,45.942708,174542814,45919755,1666157925,1666157938,1666158099,1666157733,2022-10-19 05:59:38,1666157736,2022-10-19 05:35:33,2022-10-19 05:34:00,24
17117,20221019,17012,17117,2105,0,1,0,2022-10-19 06:35:54,0,386,174.549538,45.852904,174.526501,45.821664,174574159,45867126,1666157775,1666157779,1666158927,1666157747,2022-10-19 06:12:01,1666157755,2022-10-19 05:35:47,2022-10-19 05:34:00,24
23669,20221019,23492,23669,217,7,1,0,2022-10-19 06:04:11,0,0,174.579111,45.862631,174.571893,45.858667,174578415,45856043,1666157745,1666157809,1666158142,1666157650,2022-10-19 05:51:43,1666157651,2022-10-19 05:34:10,2022-10-19 05:34:00,25
30081,20221019,29799,30081,558,0,1,0,2022-10-19 06:09:51,0,510,174.53193,45.877696,174.534583,45.867387,174536069,45877222,1666158015,1666158041,1666158300,1666157712,2022-10-19 05:53:26,1666157984,2022-10-19 05:35:12,2022-10-19 05:34:00,25
36618,20221019,36223,36618,3115,2,1,0,2022-10-19 06:05:10,0,936,174.52737,45.853755,174.542728,45.856973,174529703,45852609,1666157835,1666157840,1666158310,1666157687,2022-10-19 05:53:55,1666157710,2022-10-19 05:34:47,2022-10-19 05:34:00,26
36620,20221019,36225,36620,2716,11,1,0,2022-10-19 06:15:55,0,569,174.529633,45.892182,174.555881,45.904273,174535761,45890901,1666157925,1666157942,1666158400,1666157746,2022-10-19 06:06:59,1666157756,2022-10-19 05:35:46,2022-10-19 05:34:00,26
39860,20221019,39388,39860,1828,19,1,0,2022-10-19 06:09:36,0,363,174.56681,45.8952,174.544162,45.884378,174566718,45895091,1666157775,1666157781,1666158148,1666157670,2022-10-19 05:59:46,1666157677,2022-10-19 05:34:30,2022-10-19 05:34:00,27
43204,20221019,42651,43204,1286,0,1,0,2022-10-19 06:13:59,0,274,174.559942,45.863303,174.574489,45.853572,174566215,45862828,1666157954,1666157962,1666158458,1666157719,2022-10-19 06:01:36,1666157946,2022-10-19 05:35:19,2022-10-19 05:34:00,27
10654,20221019,10622,10654,288,7,1,0,2022-10-19 06:06:58,0,502,174.57947,45.86277,174.581546,45.842654,174577161,45862705,1666158075,1666158088,1666158226,1666157807,2022-10-19 06:03:58,1666157819,2022-10-19 05:36:47,2022-10-19 05:36:00,28
17118,20221019,17013,17118,2042,1,1,0,2022-10-19 06:06:54,0,464,174.530389,45.905822,174.52343,45.892904,174528689,45910320,1666158194,1666158201,1666158821,1666157799,2022-10-19 06:11:39,1666157815,2022-10-19 05:36:39,2022-10-19 05:36:00,28
30080,20221019,29798,30080,599,13,1,0,2022-10-19 06:06:04,0,833,174.582459,45.884046,174.566039,45.875343,174599512,45875973,1666158081,1666158088,1666158562,1666157763,2022-10-19 06:06:10,1666157765,2022-10-19 05:36:03,2022-10-19 05:36:00,29
49883,20221019,49139,49883,2598,9,1,0,2022-10-19 06:06:30,0,1412,174.650084,45.874747,174.632977,45.87968,174645561,45875770,1666157901,1666157908,1666158333,1666157789,2022-10-19 06:10:22,1666157793,2022-10-19 05:36:29,2022-10-19 05:36:00,29
49885,20221019,49141,49885,700,8,1,0,2022-10-19 06:08:26,0,663,174.567942,45.90731,174.580863,45.91714,174568088,45907958,1666157925,1666157934,1666158574,1666157837,2022-10-19 06:04:22,1666157910,2022-10-19 05:37:17,2022-10-19 05:36:00,30
56444,20221019,55484,56444,695,7,1,0,2022-10-19 06:06:57,0,419,174.580631,45.857898,174.577805,45.862055,174572977,45861960,1666157841,1666157845,1666158689,1666157813,2022-10-19 05:58:03,1666157820,2022-10-19 05:36:53,2022-10-19 05:36:00,30
4099,20221019,4093,4099,2347,17,1,0,2022-10-19 06:08:22,0,349,174.59552,45.87118,174.596401,45.881331,174596136,45871330,1666158021,1666158037,1666158303,1666157888,2022-10-19 06:03:34,1666157903,2022-10-19 05:38:08,2022-10-19 05:38:00,31
4100,20221019,4094,4100,385,11,1,0,2022-10-19 06:09:14,0,806,174.536161,45.885839,174.542722,45.898209,174536467,45887604,1666157984,1666157995,1666158225,1666157941,2022-10-19 05:57:18,1666157954,2022-10-19 05:39:01,2022-10-19 05:38:00,31
7393,20221019,7373,7393,1833,7,1,0,2022-10-19 06:08:30,0,2176,174.575122,45.856224,174.574183,45.858503,174571120,45857816,1666157931,1666157939,1666158419,1666157906,2022-10-19 05:49:34,1666157911,2022-10-19 05:38:26,2022-10-19 05:38:00,32
17119,20221019,17014,17119,2355,12,1,0,2022-10-19 06:09:42,0,1319,174.544917,45.891768,174.551133,45.890703,174551149,45890640,1666158075,1666158077,1666158977,1666157975,2022-10-19 06:02:18,1666157983,2022-10-19 05:39:35,2022-10-19 05:38:00,32
23671,20221019,23494,23671,366,9,1,0,2022-10-19 06:09:02,0,328,174.60218,45.867072,174.604898,45.861759,174600649,45867251,1666158081,1666158109,1666158973,1666157940,2022-10-19 06:03:47,1666157943,2022-10-19 05:39:00,2022-10-19 05:38:00,33
43203,20221019,42650,43203,87,0,1,0,2022-10-19 06:15:56,0,201,174.581041,45.862054,174.59231,45.886184,174580668,45860013,1666158314,1666158320,1666158627,1666157903,2022-10-19 06:08:06,1666157936,2022-10-19 05:38:23,2022-10-19 05:38:00,33
49884,20221019,49140,49884,1684,7,1,0,2022-10-19 06:08:22,0,982,174.55727,45.86122,174.558237,45.87273,174557760,45857320,1666157931,1666157938,1666158442,1666157898,2022-10-19 05:55:00,1666157905,2022-10-19 05:38:18,2022-10-19 05:38:00,34
53173,20221019,52331,53173,1121,1,1,0,2022-10-19 06:19:28,0,627,174.530604,45.905886,174.51982,45.935289,174530008,45905979,1666158105,1666158111,1666158385,1666157962,2022-10-19 06:01:45,1666157968,2022-10-19 05:39:22,2022-10-19 05:38:00,34
13859,20221019,931,13859,3354,0,1,0,2022-10-19 06:10:33,0,662,174.58321,45.86345,174.595484,45.856403,174569986,45859785,1666158434,1666158441,1666159247,1666158025,2022-10-19 06:11:11,1666158034,2022-10-19 05:40:25,2022-10-19 05:40:00,35
17120,20221019,17015,17120,882,9,1,0,2022-10-19 06:11:24,0,1214,174.591689,45.876179,174.601794,45.8715,174585512,45872526,1666158351,1666158363,1666158546,1666158076,2022-10-19 06:02:16,1666158087,2022-10-19 05:41:16,2022-10-19 05:40:00,35
927,20221019,927,927,205,2,1,0,2022-10-19 06:12:08,0,545,174.528011,45.854879,174.547629,45.850333,174531583,45857235,1666158134,1666158141,1666158399,1666158122,2022-10-19 06:05:06,1666158128,2022-10-19 05:42:02,2022-10-19 05:42:00,36
928,20221019,928,928,797,7,1,0,2022-10-19 06:12:19,0,655,174.578298,45.862248,174.562334,45.859768,174578877,45866893,1666158171,1666158181,1666158753,1666158138,2022-10-19 06:01:38,1666158142,2022-10-19 05:42:18,2022-10-19 05:42:00,36
929,20221019,929,929,798,15,1,0,2022-10-19 06:13:18,0,585,174.54804,45.88011,174.546635,45.884968,174545017,45877721,1666158464,1666158473,1666158943,1666158188,2022-10-19 06:01:37,1666158199,2022-10-19 05:43:08,2022-10-19 05:42:00,37
10656,20221019,10624,10656,305,11,1,0,2022-10-19 06:24:01,0,162,174.527315,45.881956,174.538369,45.911447,174541746,45890319,1666158464,1666158509,1666158993,1666158235,2022-10-19 06:11:14,1666158293,2022-10-19 05:43:55,2022-10-19 05:42:00,37
13858,20221019,13798,13858,2337,15,1,0,2022-10-19 06:15:08,0,1000,174.545627,45.873329,174.533153,45.870098,174544857,45876334,1666158314,1666158321,1666159542,1666158159,2022-10-19 06:14:00,1666158308,2022-10-19 05:42:39,2022-10-19 05:42:00,38
20390,20221019,20251,20390,26,11,1,0,2022-10-19 06:13:25,0,956,174.535736,45.886325,174.543086,45.887791,174537889,45884679,1666158225,1666158245,1666159061,1666158198,2022-10-19 06:05:34,1666158205,2022-10-19 05:43:18,2022-10-19 05:42:00,38
30082,20221019,29800,30082,512,7,1,0,2022-10-19 06:12:42,0,610,174.582517,45.861808,174.575649,45.866092,174580631,45860021,1666158404,1666158410,1666158650,1666158161,2022-10-19 06:03:40,1666158163,2022-10-19 05:42:41,2022-10-19 05:42:00,39
30083,20221019,29801,30083,1794,16,1,0,2022-10-19 06:14:10,0,559,174.634579,45.879938,174.648147,45.874465,174634742,45880186,1666158261,1666158266,1666159016,1666158237,2022-10-19 06:07:23,1666158250,2022-10-19 05:43:57,2022-10-19 05:42:00,39
36622,20221019,36227,36622,786,8,1,0,2022-10-19 06:12:37,0,664,174.572081,45.90683,174.568231,45.926541,174576648,45899158,1666158194,1666158211,1666158815,1666158156,2022-10-19 06:10:15,1666158164,2022-10-19 05:42:36,2022-10-19 05:42:00,40
39862,20221019,39390,39862,1761,17,1,0,2022-10-19 06:13:28,0,904,174.606647,45.868629,174.603449,45.865163,174604971,45867862,1666158441,1666158449,1666158854,1666158204,2022-10-19 05:56:51,1666158209,2022-10-19 05:43:24,2022-10-19 05:42:00,40
930,20221019,930,930,799,9,1,0,2022-10-19 06:42:16,0,692,174.634883,45.879397,174.634148,45.874699,174634695,45879754,1666158321,1666158330,1666159177,1666158255,2022-10-19 06:14:08,1666158295,2022-10-19 05:44:15,2022-10-19 05:44:00,41
4102,20221019,4096,4102,1183,18,1,0,2022-10-19 06:14:55,0,186,174.566617,45.769654,174.566988,45.777065,174568079,45766513,1666158325,1666158332,1666158566,1666158293,2022-10-19 05:52:27,1666158295,2022-10-19 05:44:53,2022-10-19 05:44:00,41
17122,20221019,17017,17122,757,5,1,0,2022-10-19 06:26:55,0,178,174.553837,45.898317,174.539866,45.882385,174552906,45896418,1666158734,1666158738,1666159114,1666158304,2022-10-19 06:18:55,1666158358,2022-10-19 05:45:04,2022-10-19 05:44:00,42
17127,20221019,17022,17127,2369,7,1,0,2022-10-19 06:44:16,0,1904,174.585971,45.846541,174.573111,45.844698,174587369,45846716,1666159341,1666159358,1666159990,1666158253,2022-10-19 06:23:42,1666159304,2022-10-19 05:44:13,2022-10-19 05:44:00,42
26905,20221019,26674,26905,666,5,1,0,2022-10-19 06:15:12,0,368,174.555778,45.895598,174.566621,45.898547,174558592,45895562,1666158404,1666158418,1666158636,1666158298,2022-10-19 06:10:21,1666158313,2022-10-19 05:44:58,2022-10-19 05:44:00,43
26906,20221019,26675,26906,1119,8,1,0,2022-10-19 06:15:56,0,1296,174.57808,45.89869,174.585753,45.901486,174578984,45896266,1666158441,1666158450,1666159045,1666158345,2022-10-19 06:02:19,1666158357,2022-10-19 05:45:45,2022-10-19 05:44:00,43
33334,20221019,32996,33334,784,0,1,0,2022-10-19 06:19:25,0,659,174.580827,45.864785,174.560381,45.864863,174581720,45865591,1666158284,1666158304,1666158993,1666158261,2022-10-19 06:09:34,1666158265,2022-10-19 05:44:21,2022-10-19 05:44:00,44
43208,20221019,42655,43208,1094,10,1,0,2022-10-19 06:15:00,0,798,174.58853,45.85628,174.613034,45.85123,174602551,45851103,1666158321,1666158329,1666159063,1666158259,2022-10-19 06:07:26,1666158301,2022-10-19 05:44:19,2022-10-19 05:44:00,44
46623,20221019,45968,46623,486,7,1,0,2022-10-19 06:21:00,0,3010,174.577269,45.87424,174.589257,45.858492,174579373,45868643,1666158501,1666158540,1666158928,1666158353,2022-10-19 06:14:18,1666158372,2022-10-19 05:45:53,2022-10-19 05:44:00,45
56445,20221019,52333,56445,4271,0,1,0,2022-10-19 07:10:47,0,2276,174.56794,45.865706,174.572274,45.897896,174571185,45873479,1666158464,1666158469,1666158794,1666158338,2022-10-19 06:26:05,1666158366,2022-10-19 05:45:38,2022-10-19 05:44:00,45
932,20221019,932,932,801,11,1,0,2022-10-19 06:18:10,0,693,174.53749,45.890057,174.536793,45.900943,174545554,45890293,1666158434,1666158444,1666159342,1666158421,2022-10-19 06:10:29,1666158432,2022-10-19 05:47:01,2022-10-19 05:46:00,46
43209,20221019,42656,43209,2782,1,1,0,2022-10-19 06:17:59,0,758,174.523915,45.908859,174.526985,45.926208,174526033,45905878,1666158554,1666158566,1666159127,1666158468,2022-10-19 06:07:10,1666158481,2022-10-19 05:47:48,2022-10-19 05:46:00,46
46624,20221019,45969,46624,162,20,1,0,2022-10-19 06:17:10,0,1082,174.54405,45.87157,174.539208,45.852524,174547783,45868325,1666158434,1666158454,1666159087,1666158417,2022-10-19 06:09:14,1666158431,2022-10-19 05:46:57,2022-10-19 05:46:00,47
53176,20221019,52334,53176,1050,11,1,0,2022-10-19 06:48:26,0,519,174.544733,45.888574,174.527007,45.89056,174542676,45886026,1666159642,1666159665,1666159928,1666158439,2022-10-19 06:23:10,1666158509,2022-10-19 05:47:19,2022-10-19 05:46:00,47
4105,20221019,4099,4105,41,0,1,0,2022-10-19 06:24:09,0,507,174.57254,45.860748,174.569338,45.858329,174577385,45863381,1666159004,1666159009,1666159590,1666158574,2022-10-19 06:13:28,1666158845,2022-10-19 05:49:34,2022-10-19 05:48:00,48
13860,20221019,13799,13860,2389,4,1,0,2022-10-19 06:19:03,0,261,174.5994,45.853197,174.602363,45.851114,174598464,45858277,1666159064,1666159070,1666159356,1666158536,2022-10-19 06:05:58,1666158544,2022-10-19 05:48:56,2022-10-19 05:48:00,48
20391,20221019,20252,20391,3771,9,1,0,2022-10-19 06:18:57,0,1162,174.625967,45.872691,174.64666,45.872003,174629117,45872545,1666158591,1666158600,1666158631,1666158531,2022-10-19 06:06:17,1666158540,2022-10-19 05:48:51,2022-10-19 05:48:00,49
23672,20221019,23495,23672,2641,0,1,0,2022-10-19 06:24:08,0,2507,174.54804,45.88011,174.56968,45.900078,174546520,45879909,1666158764,1666158767,1666159303,1666158484,2022-10-19 06:22:34,1666158488,2022-10-19 05:48:04,2022-10-19 05:48:00,49
33336,20221019,32998,33336,849,3,1,0,2022-10-19 06:19:08,0,3242,174.54276,45.92054,174.523402,45.921787,174542116,45921220,1666158565,1666158580,1666159487,1666158547,2022-10-19 06:12:55,1666158549,2022-10-19 05:49:07,2022-10-19 05:48:00,50
56446,20221019,55485,56446,17,5,1,0,2022-10-19 06:18:26,0,1112,174.5669,45.89309,174.56546,45.907314,174566929,45892970,1666158644,1666158652,1666158713,1666158497,2022-10-19 06:14:58,1666158506,2022-10-19 05:48:17,2022-10-19 05:48:00,50
4103,20221019,4097,4103,1363,7,1,0,2022-10-19 06:20:20,0,1061,174.57776,45.858344,174.591472,45.853195,174581315,45865575,1666158651,1666158663,1666159288,1666158614,2022-10-19 06:16:11,1666158622,2022-10-19 05:50:14,2022-10-19 05:50:00,51
4104,20221019,4098,4104,2348,5,1,0,2022-10-19 06:21:41,0,84,174.555279,45.894856,174.545211,45.889834,174556732,45895465,1666159064,1666159084,1666159170,1666158688,2022-10-19 06:07:05,1666158701,2022-10-19 05:51:28,2022-10-19 05:50:00,51
7394,20221019,7374,7394,3117,7,1,0,2022-10-19 06:21:15,0,426,174.572517,45.860696,174.565116,45.866404,174571326,45860421,1666158681,1666158751,1666159362,1666158666,2022-10-19 06:16:34,1666158677,2022-10-19 05:51:06,2022-10-19 05:50:00,52
