Unnamed: 0,dt,order_id,waybill_id,courier_id,da_id,is_courier_grabbed,is_weekend,estimate_arrived_time,is_prebook,poi_id,sender_lng,sender_lat,recipient_lng,recipient_lat,grab_lng,grab_lat,dispatch_time,grab_time,fetch_time,estimate_meal_prepare_time,arrive_time,order_push_time,platform_order_time,interval,group_id
11917,20221022,11874,11917,3628,0,1,1,2022-10-22 08:35:56,0,1606,174.564348,45.865315,174.571173,45.891484,174572217,45859533,1666426271,1666426294,1666426869,1666424694,2022-10-22 08:33:45,1666426180,2022-10-22 07:44:54,2022-10-22 07:44:00,
18394,20221022,18275,18394,2819,6,1,1,2022-10-22 08:21:56,0,2157,174.947562,46.051231,174.963616,46.03565,174943598,46052550,1666424929,1666424935,1666425227,1666424809,2022-10-22 08:09:21,1666424831,2022-10-22 07:46:49,2022-10-22 07:46:00,
2192,20221022,2192,2192,1564,18,1,1,2022-10-22 08:21:59,0,186,174.566617,45.769654,174.57628,45.77108,174566817,45769459,1666425139,1666425158,1666425537,1666425101,2022-10-22 08:04:04,1666425120,2022-10-22 07:51:41,2022-10-22 07:50:00,
8637,20221022,8613,8637,2144,3,1,1,2022-10-22 08:21:53,0,1066,174.531133,45.905887,174.530481,45.911104,174530284,45905976,1666425139,1666425153,1666425479,1666425104,2022-10-22 08:04:31,1666425112,2022-10-22 07:51:44,2022-10-22 07:50:00,
18397,20221022,18278,18397,2118,8,1,1,2022-10-22 08:31:07,0,2750,174.588451,45.912375,174.562534,45.898661,174583958,45912418,1666425191,1666425200,1666426251,1666425058,2022-10-22 08:30:15,1666425068,2022-10-22 07:50:58,2022-10-22 07:50:00,
11911,20221022,11868,11911,1889,16,1,1,2022-10-22 08:30:15,0,143,174.635245,45.884746,174.650228,45.881023,174631313,45885834,1666425330,1666425335,1666426132,1666425127,2022-10-22 08:26:10,1666425136,2022-10-22 07:52:07,2022-10-22 07:52:00,
15043,20221022,14964,15043,1171,6,1,1,2022-10-22 08:29:13,0,117,174.94311,46.05122,174.941712,46.057682,174941717,46051388,1666425559,1666425567,1666426391,1666425534,2022-10-22 08:16:05,1666425554,2022-10-22 07:58:54,2022-10-22 07:58:00,
18399,20221022,18280,18399,2155,7,1,1,2022-10-22 08:29:50,0,1135,174.577102,45.872578,174.566638,45.886814,174578100,45864913,1666425540,1666425594,1666426332,1666425521,2022-10-22 08:20:47,1666425533,2022-10-22 07:58:41,2022-10-22 07:58:00,
11913,20221022,11870,11913,759,15,1,1,2022-10-22 08:31:37,0,2706,174.530799,45.877959,174.52481,45.876181,174545241,45877447,1666425701,1666425829,1666426878,1666425687,2022-10-22 08:31:24,1666425698,2022-10-22 08:01:27,2022-10-22 08:00:00,
11914,20221022,11871,11914,132,6,1,1,2022-10-22 08:32:25,0,720,174.932299,46.052393,174.93112,46.051879,174931129,46052092,1666425769,1666425780,1666426278,1666425704,2022-10-22 08:13:51,1666425746,2022-10-22 08:01:44,2022-10-22 08:00:00,
15044,20221022,14965,15044,1787,21,1,1,2022-10-22 08:37:47,0,1205,174.549283,45.831851,174.523523,45.821842,174564743,45824150,1666425941,1666425954,1666426351,1666425640,2022-10-22 08:39:16,1666425782,2022-10-22 08:00:40,2022-10-22 08:00:00,
18402,20221022,18283,18402,2304,0,1,1,2022-10-22 08:39:15,0,343,174.55269,45.850935,174.540659,45.844898,174556164,45851198,1666426271,1666426302,1666426526,1666426144,2022-10-22 08:26:11,1666426156,2022-10-22 08:09:04,2022-10-22 08:08:00,
2204,20221022,2204,2204,1572,9,1,1,2022-10-22 09:24:22,0,1257,174.596278,45.877249,174.648566,45.878812,174631631,45876819,1666427059,1666427066,1666427521,1666426387,2022-10-22 09:02:38,1666427059,2022-10-22 08:13:07,2022-10-22 08:12:00,
11919,20221022,11876,11919,205,0,1,1,2022-10-22 08:55:44,0,222,174.575047,45.856483,174.547299,45.839343,174576424,45862642,1666426721,1666426727,1666426983,1666426542,2022-10-22 08:49:41,1666426545,2022-10-22 08:15:42,2022-10-22 08:14:00,
15050,20221022,14970,15050,1096,1,1,1,2022-10-22 08:50:11,0,2251,174.537595,45.904078,174.535262,45.888986,174533127,45906077,1666426841,1666426850,1666427158,1666426810,2022-10-22 08:36:47,1666426821,2022-10-22 08:20:10,2022-10-22 08:20:00,
18404,20221022,18285,18404,2113,7,1,1,2022-10-22 08:52:23,0,2952,174.574102,45.867022,174.556411,45.867936,174585651,45866800,1666427171,1666427181,1666427638,1666426933,2022-10-22 08:41:57,1666426943,2022-10-22 08:22:13,2022-10-22 08:22:00,
15051,20221022,14971,15051,980,18,1,1,2022-10-22 08:54:16,0,1538,174.567172,45.766255,174.565722,45.767409,174567242,45766201,1666427060,1666427096,1666427366,1666427053,2022-10-22 08:31:43,1666427056,2022-10-22 08:24:13,2022-10-22 08:24:00,
18406,20221022,18287,18406,446,18,1,1,2022-10-22 08:57:59,0,1502,174.566349,45.767476,174.55877,45.776401,174567148,45769714,1666427299,1666427315,1666427971,1666427273,2022-10-22 08:45:06,1666427280,2022-10-22 08:27:53,2022-10-22 08:26:00,
2205,20221022,2205,2205,1573,18,1,1,2022-10-22 08:59:23,0,1258,174.56672,45.76697,174.581275,45.772382,174567143,45766870,1666427389,1666427397,1666427617,1666427352,2022-10-22 08:40:24,1666427365,2022-10-22 08:29:12,2022-10-22 08:28:00,
2206,20221022,2206,2206,501,3,1,1,2022-10-22 09:01:55,0,1259,174.542209,45.921088,174.542732,45.919015,174541535,45919829,1666427532,1666427576,1666427741,1666427399,2022-10-22 08:43:56,1666427507,2022-10-22 08:29:59,2022-10-22 08:28:00,
18407,20221022,18288,18407,1638,16,1,1,2022-10-22 09:01:42,0,1196,174.634388,45.880151,174.626231,45.872675,174647477,45879179,1666427400,1666427409,1666428110,1666427364,2022-10-22 08:50:48,1666427385,2022-10-22 08:29:24,2022-10-22 08:28:00,
18408,20221022,18289,18408,924,0,1,1,2022-10-22 09:49:54,0,136,174.574557,45.857854,174.495416,45.850545,174573081,45858886,1666427832,1666427835,1666428028,1666427687,2022-10-22 09:15:33,1666427695,2022-10-22 08:34:47,2022-10-22 08:34:00,
18409,20221022,18290,18409,188,14,1,1,2022-10-22 09:10:31,0,2445,174.574003,45.89098,174.576615,45.904786,174562686,45889709,1666427820,1666427835,1666428549,1666427778,2022-10-22 09:08:39,1666427792,2022-10-22 08:36:18,2022-10-22 08:36:00,
18410,20221022,18291,18410,500,6,1,1,2022-10-22 09:12:19,0,717,174.939513,46.045289,174.964093,46.034004,174941857,46047668,1666427989,1666427996,1666428449,1666427823,2022-10-22 09:01:32,1666427841,2022-10-22 08:37:03,2022-10-22 08:36:00,
8655,20221022,8631,8655,3305,0,1,1,2022-10-22 09:28:12,0,1476,174.572467,45.860664,174.556579,45.843267,174571764,45856585,1666428792,1666428800,1666429056,1666427992,2022-10-22 09:29:04,1666428548,2022-10-22 08:39:52,2022-10-22 08:38:00,
11926,20221022,11883,11926,1555,6,1,1,2022-10-22 09:09:15,0,1152,174.945823,46.052173,174.938758,46.045835,174946000,46052425,1666427959,1666427966,1666428169,1666427947,2022-10-22 08:46:57,1666427956,2022-10-22 08:39:07,2022-10-22 08:38:00,
2212,20221022,2212,2212,1578,6,1,1,2022-10-22 09:12:49,0,1263,174.946828,46.05323,174.933992,46.045697,174946353,46052665,1666428199,1666428218,1666428604,1666428168,2022-10-22 09:00:20,1666428171,2022-10-22 08:42:48,2022-10-22 08:42:00,
8652,20221022,8628,8652,408,9,1,1,2022-10-22 09:16:49,0,684,174.58909,45.89743,174.567837,45.893203,174586929,45897681,1666428600,1666428639,1666428754,1666428219,2022-10-22 09:05:22,1666428229,2022-10-22 08:43:39,2022-10-22 08:42:00,
8656,20221022,8632,8656,2716,11,1,1,2022-10-22 09:18:26,0,470,174.525219,45.885165,174.525203,45.885622,174524162,45883308,1666428672,1666428677,1666428810,1666428505,2022-10-22 08:57:05,1666428506,2022-10-22 08:48:25,2022-10-22 08:48:00,
15060,20221022,14980,15060,2334,18,1,1,2022-10-22 09:24:07,0,815,174.560883,45.767858,174.549191,45.747901,174566746,45769494,1666428800,1666428878,1666429613,1666428537,2022-10-22 09:19:45,1666428549,2022-10-22 08:48:57,2022-10-22 08:48:00,
18416,20221022,18297,18416,79,5,1,1,2022-10-22 09:35:27,0,1863,174.555744,45.896148,174.522781,45.894587,174555859,45896215,1666429121,1666429131,1666429219,1666428650,2022-10-22 09:30:27,1666428748,2022-10-22 08:50:50,2022-10-22 08:50:00,
11935,20221022,11892,11935,3029,13,1,1,2022-10-22 09:23:44,0,1134,174.574272,45.886242,174.595085,45.86874,174574857,45890592,1666429020,1666429027,1666429507,1666428815,2022-10-22 09:29:33,1666429006,2022-10-22 08:53:35,2022-10-22 08:52:00,
8661,20221022,8637,8661,2691,1,1,1,2022-10-22 09:35:07,0,1549,174.524589,45.903215,174.538563,45.902929,174522915,45908319,1666429062,1666429217,1666429736,1666428894,2022-10-22 09:24:25,1666428926,2022-10-22 08:54:54,2022-10-22 08:54:00,
11933,20221022,11890,11933,1975,6,1,1,2022-10-22 09:54:44,0,72,174.940222,46.051728,174.976597,46.026643,174934115,46052391,1666430210,1666430551,1666430827,1666428902,2022-10-22 09:55:41,1666428944,2022-10-22 08:55:02,2022-10-22 08:54:00,
15064,20221022,14984,15064,2999,18,1,1,2022-10-22 09:25:50,0,186,174.566617,45.769654,174.572556,45.782369,174566837,45769489,1666428980,1666428988,1666429799,1666428938,2022-10-22 09:27:06,1666428951,2022-10-22 08:55:38,2022-10-22 08:54:00,
18417,20221022,18298,18417,1426,7,1,1,2022-10-22 09:26:02,0,790,174.576321,45.874484,174.564368,45.866102,174570481,45868905,1666428990,1666429002,1666429752,1666428931,2022-10-22 09:21:51,1666428962,2022-10-22 08:55:31,2022-10-22 08:54:00,
8660,20221022,8636,8660,2444,6,1,1,2022-10-22 09:27:22,0,72,174.940222,46.051728,174.933138,46.054185,174940275,46051523,1666429069,1666429074,1666430421,1666429038,2022-10-22 09:24:07,1666429042,2022-10-22 08:57:18,2022-10-22 08:56:00,
18419,20221022,18300,18419,202,5,1,1,2022-10-22 09:27:32,0,267,174.563248,45.885892,174.580561,45.881592,174567713,45884333,1666429212,1666429222,1666429862,1666428983,2022-10-22 09:18:57,1666429051,2022-10-22 08:56:23,2022-10-22 08:56:00,
18420,20221022,18301,18420,436,9,1,1,2022-10-22 09:30:08,0,182,174.64791,45.8794,174.647637,45.880061,174648520,45880016,1666429531,1666429538,1666430190,1666429198,2022-10-22 09:21:30,1666429209,2022-10-22 08:59:58,2022-10-22 08:58:00,
18421,20221022,18302,18421,187,16,1,1,2022-10-22 09:38:35,0,294,174.634806,45.879847,174.61736,45.87387,174633387,45875109,1666429321,1666429330,1666430099,1666429279,2022-10-22 09:33:08,1666429296,2022-10-22 09:01:19,2022-10-22 09:00:00,
2221,20221022,2221,2221,652,18,1,1,2022-10-22 09:34:33,0,945,174.571145,45.76765,174.562234,45.78164,174572513,45767063,1666429489,1666429528,1666429821,1666429457,2022-10-22 09:28:14,1666429473,2022-10-22 09:04:17,2022-10-22 09:04:00,
2222,20221022,2222,2222,981,0,1,1,2022-10-22 09:39:22,0,69,174.578692,45.877759,174.573843,45.862874,174579219,45877513,1666429723,1666429732,1666429895,1666429510,2022-10-22 09:23:58,1666429524,2022-10-22 09:05:10,2022-10-22 09:04:00,
18427,20221022,18308,18427,2804,12,1,1,2022-10-22 09:36:25,0,972,174.542714,45.885356,174.542449,45.890232,174551427,45886669,1666429723,1666429735,1666430546,1666429555,2022-10-22 09:27:40,1666429588,2022-10-22 09:05:55,2022-10-22 09:04:00,
11942,20221022,11899,11942,818,6,1,1,2022-10-22 09:40:05,0,1943,174.93883,46.04529,174.939198,46.046639,174940801,46043250,1666429820,1666429837,1666430069,1666429622,2022-10-22 09:21:02,1666429810,2022-10-22 09:07:02,2022-10-22 09:06:00,
18426,20221022,18307,18426,2352,18,1,1,2022-10-22 09:47:26,0,1988,174.585559,45.7697,174.539186,45.780632,174584499,45769550,1666429880,1666430078,1666430652,1666429576,2022-10-22 09:40:55,1666429587,2022-10-22 09:06:16,2022-10-22 09:06:00,
18428,20221022,18309,18428,1478,0,1,1,2022-10-22 09:49:34,0,424,174.57916,45.87754,174.572112,45.880028,174578602,45877767,1666429902,1666429921,1666430347,1666429586,2022-10-22 09:27:32,1666429594,2022-10-22 09:06:26,2022-10-22 09:06:00,
11941,20221022,11898,11941,2627,5,1,1,2022-10-22 09:49:08,0,2577,174.56839,45.892955,174.590412,45.885762,174571985,45890509,1666429869,1666429871,1666430442,1666429735,2022-10-22 09:45:05,1666429751,2022-10-22 09:08:55,2022-10-22 09:08:00,
18429,20221022,18310,18429,3068,6,1,1,2022-10-22 09:38:58,0,720,174.932299,46.052393,174.925721,46.053338,174935098,46045220,1666429759,1666429768,1666430468,1666429737,2022-10-22 09:25:21,1666429740,2022-10-22 09:08:57,2022-10-22 09:08:00,
15079,20221022,14999,15079,3260,0,1,1,2022-10-22 09:42:40,0,3,174.559718,45.868015,174.555496,45.876085,174555567,45865596,1666430263,1666430272,1666430971,1666429948,2022-10-22 09:36:37,1666430248,2022-10-22 09:12:28,2022-10-22 09:12:00,
15077,20221022,14997,15077,235,7,1,1,2022-10-22 09:54:55,0,96,174.579627,45.859277,174.561563,45.86746,174579573,45859371,1666430101,1666430105,1666430459,1666430086,2022-10-22 09:43:38,1666430096,2022-10-22 09:14:46,2022-10-22 09:14:00,
15078,20221022,14998,15078,343,6,1,1,2022-10-22 09:45:46,0,2022,174.94525,46.05237,174.940694,46.044908,174942850,46052394,1666430150,1666430156,1666430570,1666430143,2022-10-22 09:28:27,1666430146,2022-10-22 09:15:43,2022-10-22 09:14:00,
18430,20221022,18311,18430,2801,8,1,1,2022-10-22 10:06:40,0,463,174.588126,45.912607,174.590416,45.885764,174588092,45912508,1666430202,1666430246,1666431664,1666430130,2022-10-22 10:21:25,1666430144,2022-10-22 09:15:30,2022-10-22 09:14:00,
18433,20221022,18314,18433,1459,7,1,1,2022-10-22 10:06:56,0,96,174.579627,45.859277,174.556762,45.851106,174581197,45857877,1666430521,1666430531,1666431332,1666430504,2022-10-22 09:59:35,1666430516,2022-10-22 09:21:44,2022-10-22 09:20:00,
11953,20221022,11910,11953,1496,9,1,1,2022-10-22 10:13:34,0,904,174.606647,45.868629,174.6265,45.87059,174595683,45871109,1666431301,1666431307,1666431606,1666430721,2022-10-22 10:10:35,1666430735,2022-10-22 09:25:21,2022-10-22 09:24:00,
5385,20221022,5375,5385,1384,15,1,1,2022-10-22 10:10:39,0,1985,174.545419,45.87525,174.552361,45.866666,174536115,45880388,1666431013,1666431032,1666432049,1666430910,2022-10-22 09:55:43,1666430921,2022-10-22 09:28:30,2022-10-22 09:28:00,
8673,20221022,8649,8673,1893,6,1,1,2022-10-22 09:58:15,0,1511,174.9464,46.05281,174.931656,46.053495,174941884,46048439,1666430899,1666430915,1666431710,1666430894,2022-10-22 09:51:36,1666430895,2022-10-22 09:28:14,2022-10-22 09:28:00,
18437,20221022,18318,18437,2478,18,1,1,2022-10-22 10:00:44,0,2604,174.567333,45.771492,174.565121,45.781737,174572032,45767897,1666431050,1666431058,1666432417,1666431038,2022-10-22 09:59:29,1666431046,2022-10-22 09:30:38,2022-10-22 09:30:00,
18443,20221022,18324,18443,2804,5,1,1,2022-10-22 10:06:47,0,1900,174.555394,45.894929,174.565726,45.895833,174555751,45895984,1666431463,1666431468,1666431989,1666431144,2022-10-22 09:55:54,1666431399,2022-10-22 09:32:24,2022-10-22 09:32:00,
11955,20221022,11912,11955,1421,6,1,1,2022-10-22 10:04:57,0,1356,174.95353,46.05584,174.941573,46.052539,174957535,46050906,1666431320,1666431326,1666431827,1666431289,2022-10-22 09:52:27,1666431299,2022-10-22 09:34:49,2022-10-22 09:34:00,
15097,20221022,15017,15097,3371,5,1,1,2022-10-22 10:05:30,0,54,174.566908,45.892908,174.569838,45.901022,174565895,45895808,1666431734,1666431750,1666431955,1666431258,2022-10-22 10:09:23,1666431271,2022-10-22 09:34:18,2022-10-22 09:34:00,
18446,20221022,18327,18446,3719,12,1,1,2022-10-22 10:14:04,0,2255,174.52019,45.88501,174.525342,45.862802,174525483,45878690,1666431764,1666431791,1666432452,1666431278,2022-10-22 10:08:27,1666431309,2022-10-22 09:34:38,2022-10-22 09:34:00,
15088,20221022,15008,15088,1632,8,1,1,2022-10-22 10:12:51,0,2025,174.578284,45.898967,174.565493,45.902967,174576105,45907419,1666431494,1666431500,1666432293,1666431469,2022-10-22 10:17:10,1666431471,2022-10-22 09:37:49,2022-10-22 09:36:00,
15093,20221022,15013,15093,1740,13,1,1,2022-10-22 10:21:10,0,30,174.57652,45.88753,174.590416,45.885761,174580031,45890997,1666431692,1666431703,1666432356,1666431549,2022-10-22 10:17:39,1666431662,2022-10-22 09:39:09,2022-10-22 09:38:00,
5394,20221022,5384,5394,1373,19,1,1,2022-10-22 10:11:25,0,1227,174.554509,45.895418,174.550677,45.899694,174552028,45898112,1666431703,1666431722,1666432322,1666431677,2022-10-22 10:09:29,1666431686,2022-10-22 09:41:17,2022-10-22 09:40:00,
5395,20221022,5385,5395,903,6,1,1,2022-10-22 10:11:55,0,1924,174.948019,46.049988,174.939541,46.044904,174946080,46052412,1666431740,1666431747,1666433084,1666431708,2022-10-22 10:09:49,1666431725,2022-10-22 09:41:48,2022-10-22 09:40:00,
8683,20221022,8659,8683,3130,8,1,1,2022-10-22 10:25:12,0,2387,174.575443,45.901103,174.568815,45.909333,174565978,45912106,1666432424,1666432439,1666433113,1666431670,2022-10-22 10:23:25,1666431673,2022-10-22 09:41:10,2022-10-22 09:40:00,
11959,20221022,11916,11959,1171,6,1,1,2022-10-22 10:14:43,0,556,174.948092,46.048467,174.956351,46.0417,174931864,46053752,1666431830,1666431860,1666433589,1666431702,2022-10-22 10:20:08,1666431704,2022-10-22 09:41:42,2022-10-22 09:40:00,
15095,20221022,15015,15095,1961,18,1,1,2022-10-22 10:11:05,0,1424,174.56706,45.76884,174.58018,45.76713,174565020,45764476,1666431680,1666431701,1666432427,1666431648,2022-10-22 10:02:01,1666431666,2022-10-22 09:40:48,2022-10-22 09:40:00,
15096,20221022,15016,15096,290,10,1,1,2022-10-22 10:11:36,0,2837,174.594875,45.864555,174.607502,45.857487,174595321,45861496,1666431722,1666431743,1666432294,1666431686,2022-10-22 10:08:37,1666431697,2022-10-22 09:41:26,2022-10-22 09:40:00,
18452,20221022,18333,18452,3449,0,1,1,2022-10-22 10:32:41,0,731,174.58128,45.872619,174.601244,45.889354,174588971,45872953,1666432124,1666432144,1666433072,1666431692,2022-10-22 10:24:58,1666431712,2022-10-22 09:41:32,2022-10-22 09:40:00,
18449,20221022,18330,18449,1109,11,1,1,2022-10-22 10:14:38,0,285,174.535543,45.889549,174.531197,45.881598,174542018,45896373,1666431944,1666431951,1666433305,1666431870,2022-10-22 10:21:39,1666431878,2022-10-22 09:44:30,2022-10-22 09:44:00,
5405,20221022,5395,5405,213,0,1,1,2022-10-22 10:36:31,0,265,174.586065,45.845618,174.556762,45.851106,174586862,45846861,1666432244,1666432250,1666432513,1666432039,2022-10-22 10:23:39,1666432056,2022-10-22 09:47:19,2022-10-22 09:46:00,
8687,20221022,8663,8687,1065,6,1,1,2022-10-22 10:23:00,0,249,174.954344,46.053396,174.940524,46.072155,174949110,46051507,1666432221,1666432446,1666432626,1666432065,2022-10-22 10:17:47,1666432164,2022-10-22 09:47:45,2022-10-22 09:46:00,
11963,20221022,11920,11963,488,3,1,1,2022-10-22 10:16:55,0,1083,174.542956,45.920811,174.530094,45.92436,174550906,45918582,1666432040,1666432111,1666432716,1666432011,2022-10-22 10:07:32,1666432016,2022-10-22 09:46:51,2022-10-22 09:46:00,
11964,20221022,11921,11964,1921,18,1,1,2022-10-22 10:17:24,0,66,174.581064,45.772626,174.576671,45.785396,174585036,45769692,1666432070,1666432273,1666432690,1666432036,2022-10-22 10:08:01,1666432067,2022-10-22 09:47:16,2022-10-22 09:46:00,
18451,20221022,18332,18451,2434,11,1,1,2022-10-22 10:17:30,0,1223,174.544696,45.887211,174.545007,45.88312,174544492,45881576,1666432065,1666432078,1666433029,1666432020,2022-10-22 10:06:59,1666432051,2022-10-22 09:47:00,2022-10-22 09:46:00,
5408,20221022,5398,5408,2352,18,1,1,2022-10-22 10:19:00,0,1524,174.56097,45.770328,174.535852,45.764805,174561227,45777739,1666432190,1666432198,1666432988,1666432131,2022-10-22 10:18:55,1666432163,2022-10-22 09:48:51,2022-10-22 09:48:00,
15102,20221022,15022,15102,3248,0,1,1,2022-10-22 10:21:19,0,83,174.566793,45.867766,174.56106,45.860011,174570029,45868689,1666432484,1666432498,1666432708,1666432098,2022-10-22 10:07:48,1666432099,2022-10-22 09:48:18,2022-10-22 09:48:00,
2279,20221022,2279,2279,1614,6,1,1,2022-10-22 10:53:17,0,27,174.941524,46.043106,174.931828,46.055638,174947125,46045297,1666434111,1666434142,1666434492,1666432389,2022-10-22 10:53:41,1666434097,2022-10-22 09:53:09,2022-10-22 09:52:00,
5421,20221022,5411,5421,2732,0,1,1,2022-10-22 10:50:42,0,224,174.546626,45.879921,174.568443,45.866897,174533777,45873890,1666432904,1666433205,1666434028,1666432334,2022-10-22 11:01:45,1666432653,2022-10-22 09:52:14,2022-10-22 09:52:00,
18456,20221022,18337,18456,2213,21,1,1,2022-10-22 10:31:23,0,520,174.549346,45.830923,174.57545,45.831453,174547078,45824136,1666432904,1666433107,1666433404,1666432327,2022-10-22 10:20:31,1666432353,2022-10-22 09:52:07,2022-10-22 09:52:00,
5424,20221022,5414,5424,88,12,1,1,2022-10-22 10:44:21,0,493,174.535054,45.889158,174.552065,45.870599,174534085,45885515,1666432815,1666433002,1666433447,1666432518,2022-10-22 10:45:50,1666432521,2022-10-22 09:55:18,2022-10-22 09:54:00,
8692,20221022,8668,8692,317,6,1,1,2022-10-22 10:25:24,0,2374,174.937129,46.046928,174.933816,46.044398,174937243,46046436,1666432550,1666432561,1666432790,1666432516,2022-10-22 10:02:17,1666432524,2022-10-22 09:55:16,2022-10-22 09:54:00,
15111,20221022,15031,15111,1525,0,1,1,2022-10-22 10:37:54,0,319,174.536705,45.874074,174.544877,45.886837,174543862,45871393,1666432934,1666432945,1666433795,1666432545,2022-10-22 10:32:54,1666432555,2022-10-22 09:55:45,2022-10-22 09:54:00,
18458,20221022,18339,18458,1450,6,1,1,2022-10-22 10:25:30,0,2061,174.951885,46.058276,174.950229,46.053669,174962180,46050935,1666432550,1666432552,1666433190,1666432524,2022-10-22 10:11:18,1666432533,2022-10-22 09:55:24,2022-10-22 09:54:00,
18460,20221022,18341,18460,397,5,1,1,2022-10-22 10:30:45,0,690,174.56829,45.8927,174.56555,45.907761,174567459,45892824,1666432574,1666432585,1666432832,1666432544,2022-10-22 10:09:32,1666432545,2022-10-22 09:55:44,2022-10-22 09:54:00,
18463,20221022,18344,18463,3280,17,1,1,2022-10-22 10:35:23,0,1890,174.600697,45.865902,174.592886,45.871288,174603592,45865281,1666432892,1666432908,1666433916,1666432751,2022-10-22 10:27:37,1666432764,2022-10-22 09:59:11,2022-10-22 09:58:00,
8707,20221022,8683,8707,2718,0,1,1,2022-10-22 10:50:27,0,3,174.559718,45.868015,174.61979,45.849656,174556650,45853305,1666433535,1666433548,1666434675,1666432820,2022-10-22 11:10:23,1666433501,2022-10-22 10:00:20,2022-10-22 10:00:00,
11976,20221022,11933,11976,2885,6,1,1,2022-10-22 10:37:51,0,1630,174.941212,46.051547,174.958859,46.058025,174941047,46043202,1666432941,1666432955,1666433957,1666432896,2022-10-22 10:39:56,1666432913,2022-10-22 10:01:36,2022-10-22 10:00:00,
11987,20221022,11944,11987,2926,9,1,1,2022-10-22 10:38:46,0,349,174.59552,45.87118,174.610071,45.859544,174595872,45871021,1666433431,1666433543,1666433619,1666432824,2022-10-22 10:36:37,1666432847,2022-10-22 10:00:24,2022-10-22 10:00:00,
15121,20221022,15041,15121,130,4,1,1,2022-10-22 10:37:40,0,1455,174.542676,45.846797,174.554794,45.838691,174546086,45848535,1666433535,1666433555,1666434092,1666433129,2022-10-22 10:31:46,1666433143,2022-10-22 10:05:29,2022-10-22 10:04:00,
2269,20221022,2269,2269,1609,6,1,1,2022-10-22 10:42:07,0,117,174.94311,46.05122,174.934622,46.044426,174942629,46056239,1666433480,1666433540,1666434504,1666433465,2022-10-22 10:34:21,1666433469,2022-10-22 10:11:05,2022-10-22 10:10:00,
8704,20221022,8680,8704,3308,5,1,1,2022-10-22 11:01:20,0,1529,174.555253,45.894842,174.589006,45.894255,174559715,45898028,1666433684,1666433690,1666434471,1666433416,2022-10-22 11:08:43,1666433422,2022-10-22 10:10:16,2022-10-22 10:10:00,
