Unnamed: 0,dt,order_id,waybill_id,courier_id,da_id,is_courier_grabbed,is_weekend,estimate_arrived_time,is_prebook,poi_id,sender_lng,sender_lat,recipient_lng,recipient_lat,grab_lng,grab_lat,dispatch_time,grab_time,fetch_time,estimate_meal_prepare_time,arrive_time,order_push_time,platform_order_time
582371,20221017,511868.0,582371.0,72.0,6.0,1.0,0.0,1666000278.0,0.0,299.0,174937729.0,46046981.0,174941800.0,46050241.0,174939797.0,46043168.0,1665998488.0,1665998505.0,1665998962.0,1665998477.0,1665999203.0,1665998481.0,1665998477.0
514010,20221017,457010.0,514010.0,2773.0,19.0,1.0,0.0,1666002010.0,0.0,307.0,174554404.0,45900722.0,174557726.0,45898639.0,174548746.0,45896822.0,1666000217.0,1666000226.0,1666000926.0,1666000209.0,1666001299.0,1666000213.0,1666000209.0
258890,20221017,242020.0,258890.0,1171.0,6.0,1.0,0.0,1666001848.0,0.0,1541.0,174935275.0,46047164.0,174940328.0,46045298.0,174935594.0,46047103.0,1666000078.0,1666000095.0,1666000578.0,1666000030.0,1666000854.0,1666000050.0,1666000030.0
321025,20221017,296160.0,321025.0,194.0,9.0,1.0,0.0,1666000878.0,0.0,397.0,174601021.0,45866961.0,174610603.0,45859911.0,174599308.0,45871302.0,1665999142.0,1665999149.0,1665999295.0,1665998759.0,1666000238.0,1665998778.0,1665998759.0
95060,20221017,92438.0,95060.0,4011.0,0.0,1.0,0.0,1666004249.0,0.0,276.0,174553570.0,45855857.0,174541035.0,45838570.0,174556559.0,45851212.0,1666001777.0,1666001800.0,1666002434.0,1666001123.0,1666004454.0,1666001132.0,1666001123.0
239123,20221017,224528.0,239123.0,2605.0,12.0,1.0,0.0,1666001067.0,0.0,1669.0,174536802.0,45898049.0,174529666.0,45875930.0,174540473.0,45893542.0,1665999046.0,1665999057.0,1665999272.0,1665998837.0,1666000437.0,1665998849.0,1665998837.0
445524,20221017,401071.0,445524.0,1079.0,11.0,1.0,0.0,1666002909.0,0.0,454.0,174529484.0,45892305.0,174539725.0,45889301.0,174535763.0,45890441.0,1666001057.0,1666001066.0,1666001750.0,1666000984.0,1666002811.0,1666000989.0,1666000984.0
458544,20221017,411786.0,458544.0,2744.0,4.0,1.0,0.0,1666003193.0,0.0,1232.0,174566105.0,45831102.0,174585430.0,45815876.0,174541574.0,45819452.0,1666000938.0,1666001414.0,1666002046.0,1666000132.0,1666002890.0,1666000144.0,1666000132.0
582384,20221017,511881.0,582384.0,2116.0,5.0,1.0,0.0,1666002386.0,0.0,15.0,174565946.0,45898786.0,174587564.0,45902181.0,174555716.0,45896128.0,1665999737.0,1665999740.0,1666000430.0,1665999440.0,1666001535.0,1665999446.0,1665999440.0
494488,20221017,441125.0,494488.0,4208.0,10.0,1.0,0.0,1666000941.0,0.0,2710.0,174595201.0,45861532.0,174599759.0,45851080.0,174596485.0,45861329.0,1665999172.0,1665999184.0,1665999654.0,1665999123.0,1666000130.0,1665999142.0,1665999123.0
347280,20221017,318598.0,347280.0,202.0,13.0,1.0,0.0,1666004728.0,0.0,1369.0,174592977.0,45884468.0,174583258.0,45895540.0,174593587.0,45885213.0,1666002472.0,1666002481.0,1666002791.0,1666001899.0,1666003574.0,1666001908.0,1666001899.0
517231,20221017,276417.0,517231.0,2935.0,9.0,1.0,0.0,1666002716.0,0.0,884.0,174578827.0,45896298.0,174585184.0,45879229.0,174589431.0,45897094.0,1665999982.0,1665999990.0,1666000834.0,1665999895.0,1666002733.0,1665999897.0,1665999895.0
314484,20221017,290519.0,314484.0,1292.0,7.0,1.0,0.0,1666001885.0,0.0,963.0,174586837.0,45872485.0,174582830.0,45845991.0,174588097.0,45872144.0,1665999862.0,1665999868.0,1666000111.0,1665998969.0,1666001064.0,1665999005.0,1665998969.0
104894,20221017,101736.0,104894.0,258.0,2.0,1.0,0.0,1666002507.0,0.0,766.0,174556038.0,45865852.0,174533866.0,45862208.0,174556081.0,45865396.0,1665999617.0,1665999622.0,1666000648.0,1665999490.0,1666001999.0,1665999508.0,1665999490.0
212728,20221017,200928.0,212728.0,1259.0,0.0,1.0,0.0,1666005124.0,0.0,1535.0,174579529.0,45859254.0,174548208.0,45860290.0,174582766.0,45863720.0,1666002138.0,1666002152.0,1666002973.0,1666001598.0,1666005377.0,1666001868.0,1666001598.0
409533,20221017,371196.0,409533.0,2143.0,19.0,1.0,0.0,1666002235.0,0.0,1442.0,174566788.0,45895037.0,174590371.0,45900345.0,174565952.0,45895800.0,1666000398.0,1666000408.0,1666001370.0,1666000125.0,1666002554.0,1666000138.0,1666000125.0
209459,20221017,197980.0,209459.0,1218.0,0.0,1.0,0.0,1666003130.0,0.0,1014.0,174545700.0,45876860.0,174532070.0,45851917.0,174551367.0,45873011.0,1665999857.0,1665999865.0,1666000498.0,1665999821.0,1666002106.0,1665999831.0,1665999821.0
150317,20221017,144143.0,150317.0,151.0,9.0,1.0,0.0,1666001717.0,0.0,1050.0,174600663.0,45866079.0,174596938.0,45868395.0,174595540.0,45866441.0,1665999982.0,1665999989.0,1666000328.0,1665999916.0,1666000848.0,1665999917.0,1665999916.0
425743,20221017,384683.0,425743.0,4258.0,0.0,1.0,0.0,1666003504.0,0.0,1641.0,174546112.0,45868701.0,174545512.0,45876825.0,174544700.0,45870358.0,1666001658.0,1666001674.0,1666002234.0,1666001338.0,1666002794.0,1666001349.0,1666001338.0
582419,20221017,511907.0,582419.0,1783.0,0.0,1.0,0.0,1666005058.0,0.0,615.0,174560946.0,45860882.0,174553940.0,45842365.0,174557512.0,45858503.0,1666002378.0,1666002389.0,1666003007.0,1666001817.0,1666004848.0,1666001819.0,1666001817.0
68735,20221017,67341.0,68735.0,299.0,6.0,1.0,0.0,1666003028.0,0.0,503.0,174935452.0,46048748.0,174939083.0,46042012.0,174930853.0,46047042.0,1666001248.0,1666001257.0,1666002045.0,1666001213.0,1666002497.0,1666001228.0,1666001213.0
565905,20221017,498732.0,565905.0,260.0,2.0,1.0,0.0,1666001522.0,0.0,88.0,174545710.0,45868335.0,174564966.0,45860010.0,174544695.0,45868641.0,1665999286.0,1665999319.0,1665999777.0,1665998673.0,1666000501.0,1665998935.0,1665998673.0
330883,20221017,304606.0,330883.0,1355.0,0.0,1.0,0.0,1666002092.0,0.0,764.0,174586320.0,45846470.0,174615264.0,45828687.0,174572958.0,45858687.0,1665998507.0,1665998522.0,1666000942.0,1665998490.0,1666002142.0,1665998494.0,1665998490.0
474818,20221017,425108.0,474818.0,899.0,18.0,1.0,0.0,1666001616.0,0.0,785.0,174567410.0,45766155.0,174560040.0,45766893.0,174567203.0,45766250.0,1665999838.0,1665999849.0,1665999859.0,1665999815.0,1666000446.0,1665999816.0,1665999815.0
49161,20221017,48441.0,49161.0,2621.0,20.0,1.0,0.0,1666002866.0,0.0,3726.0,174545368.0,45857016.0,174544734.0,45849699.0,174544678.0,45873495.0,1666001087.0,1666001168.0,1666001608.0,1666001059.0,1666002159.0,1666001067.0,1666001059.0
497769,20221017,443811.0,497769.0,3449.0,5.0,1.0,0.0,1666002625.0,0.0,207.0,174556801.0,45887697.0,174579281.0,45882664.0,174556872.0,45896623.0,1665999887.0,1665999897.0,1666000257.0,1665999324.0,1666002211.0,1665999326.0,1665999324.0
389758,20221017,354594.0,389758.0,281.0,5.0,1.0,0.0,1666003518.0,0.0,1640.0,174566372.0,45892956.0,174572843.0,45899380.0,174563206.0,45890490.0,1666001807.0,1666001816.0,1666002331.0,1666001710.0,1666003420.0,1666001722.0,1666001710.0
344078,20221017,315870.0,344078.0,1379.0,9.0,1.0,0.0,1666001112.0,0.0,1413.0,174626140.0,45872640.0,174632395.0,45879411.0,174631120.0,45884690.0,1665999202.0,1665999221.0,1665999647.0,1665998820.0,1666000293.0,1665998833.0,1665998820.0
3423,20221017,3417.0,3423.0,456.0,0.0,1.0,0.0,1666004388.0,0.0,1515.0,174579420.0,45859810.0,174602221.0,45860710.0,174583958.0,45863292.0,1666002107.0,1666002115.0,1666003009.0,1666001927.0,1666004382.0,1666001930.0,1666001927.0
68728,20221017,67334.0,68728.0,391.0,5.0,1.0,0.0,1666002275.0,0.0,379.0,174563236.0,45885886.0,174558289.0,45896277.0,174566486.0,45886803.0,1666000547.0,1666000557.0,1666001085.0,1666000406.0,1666001482.0,1666000415.0,1666000406.0
484557,20221017,433074.0,484557.0,1912.0,20.0,1.0,0.0,1666003684.0,0.0,1067.0,174544388.0,45872128.0,174538066.0,45858813.0,174544452.0,45868730.0,1666001898.0,1666001911.0,1666002463.0,1666001862.0,1666003720.0,1666001885.0,1666001862.0
42486,20221017,41948.0,42486.0,117.0,0.0,1.0,0.0,1666003290.0,0.0,2346.0,174564010.0,45862950.0,174567804.0,45866432.0,174557833.0,45868729.0,1666001568.0,1666001587.0,1666001985.0,1666001471.0,1666002522.0,1666001495.0,1666001471.0
143685,20221017,138003.0,143685.0,3004.0,0.0,1.0,0.0,1666001107.0,0.0,897.0,174579213.0,45877726.0,174568396.0,45861500.0,174588215.0,45876042.0,1665999496.0,1665999509.0,1666000101.0,1665998766.0,1666001494.0,1665998768.0,1665998766.0
527050,20221017,467579.0,527050.0,89.0,0.0,1.0,0.0,1666003536.0,0.0,89.0,174566808.0,45849487.0,174542516.0,45842728.0,174553339.0,45855110.0,1666001027.0,1666001031.0,1666001738.0,1666000475.0,1666003978.0,1666000477.0,1666000475.0
275169,20221017,256363.0,275169.0,683.0,0.0,1.0,0.0,1666002020.0,0.0,1120.0,174559566.0,45868267.0,174604768.0,45894621.0,174584171.0,45862857.0,1665999436.0,1665999439.0,1665999956.0,1665999119.0,1666001497.0,1665999328.0,1665999119.0
255556,20221017,239106.0,255556.0,596.0,0.0,1.0,0.0,1666002799.0,0.0,2914.0,174553675.0,45851399.0,174561521.0,45867454.0,174556525.0,45851783.0,1666000517.0,1666000533.0,1666001224.0,1666000304.0,1666002247.0,1666000454.0,1666000304.0
196482,20221017,186261.0,196482.0,4239.0,4.0,1.0,0.0,1666003520.0,0.0,3091.0,174600435.0,45852797.0,174591232.0,45857355.0,174586224.0,45845663.0,1666001627.0,1666002655.0,1666003903.0,1666001407.0,1666004584.0,1666001542.0,1666001407.0
458570,20221017,411804.0,458570.0,2135.0,0.0,1.0,0.0,1666004480.0,0.0,736.0,174576074.0,45859227.0,174592501.0,45852884.0,174573434.0,45868135.0,1666002107.0,1666002117.0,1666002699.0,1666001709.0,1666003431.0,1666001721.0,1666001709.0
206231,20221017,195048.0,206231.0,1317.0,21.0,1.0,0.0,1666003880.0,0.0,4591.0,174532036.0,45819634.0,174538746.0,45806462.0,174526305.0,45815278.0,1666001568.0,1666001835.0,1666002759.0,1666001474.0,1666003302.0,1666001496.0,1666001474.0
52449,20221017,51633.0,52449.0,2581.0,7.0,1.0,0.0,1666003791.0,0.0,770.0,174564010.0,45864552.0,174546203.0,45858008.0,174560248.0,45866509.0,1666001302.0,1666001327.0,1666002057.0,1666001085.0,1666003083.0,1666001211.0,1666001085.0
49158,20221017,48438.0,49158.0,446.0,18.0,1.0,0.0,1666002680.0,0.0,3018.0,174577253.0,45772840.0,174592669.0,45778175.0,174577884.0,45771961.0,1666000888.0,1666000895.0,1666001183.0,1666000861.0,1666001970.0,1666000879.0,1666000861.0
416123,20221017,376703.0,416123.0,2149.0,3.0,1.0,0.0,1666003645.0,0.0,1.0,174529930.0,45905850.0,174521082.0,45924222.0,174521026.0,45911987.0,1666001688.0,1666001693.0,1666002130.0,1666001530.0,1666002718.0,1666001547.0,1666001530.0
429121,20221017,387491.0,429121.0,1253.0,0.0,1.0,0.0,1666002139.0,0.0,2581.0,174571248.0,45859932.0,174591495.0,45865380.0,174568331.0,45865093.0,1666000547.0,1666000559.0,1666000907.0,1666000207.0,1666002281.0,1666000522.0,1666000207.0
68734,20221017,67340.0,68734.0,2498.0,7.0,1.0,0.0,1666003172.0,0.0,770.0,174564010.0,45864552.0,174556772.0,45851109.0,174566013.0,45876048.0,1666000852.0,1666000869.0,1666002420.0,1666000830.0,1666003474.0,1666000833.0,1666000830.0
429134,20221017,387502.0,429134.0,606.0,0.0,1.0,0.0,1666004664.0,0.0,517.0,174566918.0,45858948.0,174583972.0,45846039.0,174574338.0,45867657.0,1666002078.0,1666002092.0,1666002794.0,1666001351.0,1666004339.0,1666001377.0,1666001351.0
517229,20221017,459618.0,517229.0,2662.0,3.0,1.0,0.0,1666001679.0,0.0,2977.0,174542480.0,45919928.0,174540062.0,45921763.0,174542695.0,45921172.0,1665999898.0,1665999904.0,1666000090.0,1665999867.0,1666000314.0,1665999880.0,1665999867.0
284987,20221017,186234.0,284987.0,2690.0,9.0,1.0,0.0,1666000961.0,0.0,2229.0,174650344.0,45874703.0,174635266.0,45879228.0,174648641.0,45874439.0,1665998961.0,1665998983.0,1665999249.0,1665998457.0,1666000165.0,1665998677.0,1665998457.0
379848,20221017,346229.0,379848.0,2274.0,18.0,1.0,0.0,1666002410.0,0.0,1743.0,174567357.0,45771520.0,174563582.0,45769604.0,174566859.0,45769397.0,1666000648.0,1666000661.0,1666001275.0,1666000593.0,1666001553.0,1666000634.0,1666000593.0
242420,20221017,227472.0,242420.0,89.0,0.0,1.0,0.0,1666003372.0,0.0,870.0,174566798.0,45849895.0,174540860.0,45841940.0,174553322.0,45855124.0,1666000938.0,1666000969.0,1666001673.0,1666000371.0,1666003705.0,1666000374.0,1666000371.0
452019,20221017,406453.0,452019.0,980.0,18.0,1.0,0.0,1666001637.0,0.0,1352.0,174578087.0,45769877.0,174558273.0,45772039.0,174582173.0,45770009.0,1665999868.0,1665999873.0,1666000439.0,1665999826.0,1666001044.0,1665999837.0,1665999826.0
271969,20221017,253527.0,271969.0,2032.0,0.0,1.0,0.0,1666002322.0,0.0,514.0,174579486.0,45859352.0,174569516.0,45871999.0,174579514.0,45856461.0,1666000367.0,1666000381.0,1666000692.0,1665999735.0,1666002492.0,1665999742.0,1665999735.0
180070,20221017,171368.0,180070.0,2416.0,6.0,1.0,0.0,1666003273.0,0.0,1506.0,174935326.0,46056174.0,174938709.0,46044296.0,174947470.0,46055952.0,1666001488.0,1666001498.0,1666002188.0,1666001472.0,1666002616.0,1666001475.0,1666001472.0
108071,20221017,104722.0,108071.0,2004.0,2.0,1.0,0.0,1666002644.0,0.0,766.0,174556038.0,45865852.0,174546968.0,45888325.0,174558988.0,45864269.0,1665999677.0,1665999688.0,1666000017.0,1665999635.0,1666002837.0,1665999644.0,1665999635.0
29384,20221017,29114.0,29384.0,1548.0,18.0,1.0,0.0,1666003519.0,0.0,3458.0,174560723.0,45765270.0,174575486.0,45773215.0,174567152.0,45766413.0,1666001728.0,1666001738.0,1666002202.0,1666001718.0,1666002618.0,1666001719.0,1666001718.0
344113,20221017,315898.0,344113.0,529.0,3.0,1.0,0.0,1666004088.0,0.0,221.0,174529038.0,45905809.0,174533885.0,45920993.0,174516669.0,45919340.0,1666001968.0,1666001982.0,1666002766.0,1666001860.0,1666003447.0,1666001869.0,1666001860.0
442175,20221017,398304.0,442175.0,1919.0,0.0,1.0,0.0,1666003887.0,0.0,175.0,174545439.0,45874835.0,174549132.0,45857186.0,174546125.0,45873284.0,1666001147.0,1666001151.0,1666001720.0,1666000761.0,1666003863.0,1666000772.0,1666000761.0
308051,20221017,285024.0,308051.0,1800.0,10.0,1.0,0.0,1666003621.0,0.0,1678.0,174593588.0,45858621.0,174591197.0,45859321.0,174587495.0,45865600.0,1666001843.0,1666001849.0,1666003176.0,1666001802.0,1666003279.0,1666001823.0,1666001802.0
216020,20221017,203901.0,216020.0,1868.0,5.0,1.0,0.0,1666004683.0,0.0,2146.0,174554782.0,45895038.0,174541913.0,45908977.0,174548495.0,45905347.0,1666001958.0,1666001964.0,1666003076.0,1666001679.0,1666003791.0,1666001684.0,1666001679.0
497780,20221017,443821.0,497780.0,1704.0,0.0,1.0,0.0,1666003392.0,0.0,700.0,174583536.0,45861655.0,174597698.0,45844986.0,174575055.0,45858701.0,1666000427.0,1666000431.0,1666001086.0,1666000262.0,1666002989.0,1666000274.0,1666000262.0
209443,20221017,197967.0,209443.0,2088.0,7.0,1.0,0.0,1666001168.0,0.0,336.0,174581477.0,45866836.0,174590666.0,45851991.0,174579249.0,45858122.0,1665998812.0,1665998827.0,1665999346.0,1665998619.0,1666000681.0,1665998649.0,1665998619.0
474829,20221017,119798.0,474829.0,642.0,5.0,1.0,0.0,1666003647.0,0.0,1358.0,174555696.0,45887481.0,174569352.0,45865347.0,174556725.0,45894706.0,1666000847.0,1666001409.0,1666001889.0,1666000299.0,1666004402.0,1666000521.0,1666000299.0
520446,20221017,462245.0,520446.0,1704.0,0.0,1.0,0.0,1666003765.0,0.0,700.0,174583536.0,45861655.0,174594740.0,45844659.0,174577267.0,45858391.0,1666000667.0,1666000674.0,1666001084.0,1666000514.0,1666002599.0,1666000525.0,1666000514.0
216023,20221017,203903.0,216023.0,1559.0,5.0,1.0,0.0,1666004171.0,0.0,379.0,174563236.0,45885886.0,174565926.0,45882054.0,174559458.0,45888758.0,1666001927.0,1666001933.0,1666002492.0,1666001851.0,1666003506.0,1666001892.0,1666001851.0
468351,20221017,419825.0,468351.0,2937.0,9.0,1.0,0.0,1666003476.0,0.0,638.0,174650744.0,45879933.0,174633294.0,45875492.0,174649012.0,45876020.0,1666001572.0,1666001583.0,1666002104.0,1666001193.0,1666003086.0,1666001197.0,1666001193.0
507615,20221017,451877.0,507615.0,2336.0,11.0,1.0,0.0,1666003066.0,0.0,437.0,174542977.0,45885313.0,174527259.0,45889503.0,174540765.0,45896864.0,1666000847.0,1666000856.0,1666001708.0,1665999917.0,1666002494.0,1666000789.0,1665999917.0
481319,20221017,430405.0,481319.0,292.0,12.0,1.0,0.0,1666004651.0,0.0,1816.0,174533306.0,45888057.0,174521194.0,45864393.0,174545395.0,45889659.0,1666001237.0,1666001247.0,1666002261.0,1666000980.0,1666004285.0,1666001223.0,1666000980.0
425742,20221017,384682.0,425742.0,13.0,7.0,1.0,0.0,1666003383.0,0.0,2707.0,174557383.0,45860504.0,174555663.0,45858228.0,174553438.0,45851374.0,1666001602.0,1666001615.0,1666002365.0,1666001576.0,1666002510.0,1666001585.0,1666001576.0
143701,20221017,138018.0,143701.0,2266.0,8.0,1.0,0.0,1666003469.0,0.0,840.0,174586284.0,45902763.0,174589842.0,45900087.0,174592147.0,45900344.0,1666001243.0,1666001251.0,1666003676.0,1666001120.0,1666004081.0,1666001133.0,1666001120.0
396390,20221017,360131.0,396390.0,3016.0,0.0,1.0,0.0,1666004187.0,0.0,1021.0,174580196.0,45880733.0,174578337.0,45899690.0,174580112.0,45878382.0,1666001508.0,1666001514.0,1666001905.0,1666000938.0,1666003299.0,1666000950.0,1666000938.0
559438,20221017,493558.0,559438.0,2036.0,0.0,1.0,0.0,1666001032.0,0.0,1063.0,174555679.0,45860925.0,174552366.0,45866513.0,174555891.0,45858719.0,1665999436.0,1665999447.0,1665999715.0,1665999038.0,1666000387.0,1665999052.0,1665999038.0
494486,20221017,441124.0,494486.0,737.0,11.0,1.0,0.0,1666001310.0,0.0,2524.0,174545110.0,45889570.0,174556101.0,45909115.0,174545389.0,45890272.0,1665999106.0,1665999110.0,1665999426.0,1665999081.0,1666000768.0,1665999090.0,1665999081.0
520469,20221017,203908.0,520469.0,1472.0,0.0,1.0,0.0,1666005056.0,0.0,1732.0,174546719.0,45880142.0,174555654.0,45899746.0,174545092.0,45877567.0,1666002288.0,1666002300.0,1666002780.0,1666001869.0,1666003904.0,1666001879.0,1666001869.0
556222,20221017,490977.0,556222.0,764.0,8.0,1.0,0.0,1666002451.0,0.0,361.0,174585409.0,45901499.0,174593408.0,45891534.0,174579126.0,45901711.0,1666000547.0,1666000559.0,1666001062.0,1666000504.0,1666002601.0,1666000534.0,1666000504.0
75228,20221017,73554.0,75228.0,893.0,18.0,1.0,0.0,1666005009.0,0.0,550.0,174570926.0,45765167.0,174589266.0,45776952.0,174574314.0,45763869.0,1666002028.0,1666002033.0,1666002390.0,1666001937.0,1666004075.0,1666002009.0,1666001937.0
127395,20221017,122807.0,127395.0,2271.0,19.0,1.0,0.0,1666000816.0,0.0,2144.0,174557111.0,45901501.0,174551506.0,45915288.0,174555500.0,45904061.0,1665999046.0,1665999057.0,1665999731.0,1665999015.0,1666000422.0,1665999017.0,1665999015.0
527043,20221017,467574.0,527043.0,2579.0,18.0,1.0,0.0,1666001811.0,0.0,1661.0,174571196.0,45764847.0,174573520.0,45786262.0,174570031.0,45764924.0,1666000017.0,1666000035.0,1666000194.0,1665999995.0,1666000840.0,1666000011.0,1665999995.0
62203,20221017,61033.0,62203.0,2570.0,18.0,1.0,0.0,1666002829.0,0.0,2918.0,174571162.0,45765138.0,174567542.0,45766717.0,174567221.0,45766204.0,1666001038.0,1666001108.0,1666001912.0,1666001015.0,1666002287.0,1666001029.0,1666001015.0
114559,20221017,110777.0,114559.0,3066.0,0.0,1.0,0.0,1666003777.0,0.0,1029.0,174571605.0,45874701.0,174551404.0,45874913.0,174571759.0,45875045.0,1666001387.0,1666001402.0,1666001474.0,1666000886.0,1666002484.0,1666000897.0,1666000886.0
22947,20221017,22775.0,22947.0,1906.0,9.0,1.0,0.0,1666005175.0,0.0,1890.0,174600697.0,45865902.0,174593319.0,45891544.0,174600760.0,45865969.0,1666002082.0,1666002089.0,1666002143.0,1666001874.0,1666004035.0,1666001878.0,1666001874.0
199741,20221017,189209.0,199741.0,4635.0,0.0,1.0,0.0,1666003766.0,0.0,236.0,174579182.0,45860012.0,174606641.0,45856732.0,174572538.0,45860556.0,1666001117.0,1666001143.0,1666001768.0,1666000570.0,1666003268.0,1666000587.0,1666000570.0
308025,20221017,285005.0,308025.0,4215.0,1.0,1.0,0.0,1666001545.0,0.0,485.0,174525396.0,45905041.0,174554714.0,45905666.0,174525451.0,45904769.0,1665999167.0,1665999178.0,1665999467.0,1665999124.0,1666001847.0,1665999145.0,1665999124.0
160186,20221017,153198.0,160186.0,210.0,0.0,1.0,0.0,1666002040.0,0.0,1029.0,174571605.0,45874701.0,174564535.0,45860621.0,174571528.0,45880405.0,1666000187.0,1666000198.0,1666000775.0,1665999699.0,1666001656.0,1665999700.0,1665999699.0
111261,20221017,107689.0,111261.0,1536.0,7.0,1.0,0.0,1666002325.0,0.0,96.0,174579627.0,45859277.0,174545541.0,45856405.0,174584820.0,45859355.0,1665999532.0,1665999546.0,1665999959.0,1665999489.0,1666001950.0,1665999506.0,1665999489.0
52448,20221017,51632.0,52448.0,653.0,0.0,1.0,0.0,1666004452.0,0.0,9.0,174580270.0,45871064.0,174618878.0,45893197.0,174584400.0,45871256.0,1666001178.0,1666001217.0,1666001442.0,1666001151.0,1666003529.0,1666001153.0,1666001151.0
