Unnamed: 0,dt,order_id,waybill_id,courier_id,da_id,is_courier_grabbed,is_weekend,estimate_arrived_time,is_prebook,poi_id,sender_lng,sender_lat,recipient_lng,recipient_lat,grab_lng,grab_lat,dispatch_time,grab_time,fetch_time,estimate_meal_prepare_time,arrive_time,order_push_time,platform_order_time
2660,20221023,2660,2660,1785,0,1,1,1666521214,0,514,174579486.0,45859352.0,174597442.0,45851477.0,174572404.0,45859561.0,1666519253.0,1666519266.0,1666519531.0,1666518921.0,1666521304.0,1666518935.0,1666518921.0
2661,20221023,2661,2661,1800,10,1,1,1666520780,0,1405,174599543.0,45849644.0,174618878.0,45851610.0,174605924.0,45856531.0,1666519103.0,1666519108.0,1666519688.0,1666518979.0,1666520216.0,1666518981.0,1666518979.0
2662,20221023,2662,2662,252,6,1,1,1666522013,0,626,174954315.0,46043344.0,174922538.0,46070558.0,174947487.0,46055508.0,1666519073.0,1666519114.0,1666520497.0,1666518991.0,1666521625.0,1666519014.0,1666518991.0
2663,20221023,2663,2663,1408,4,1,1,1666522223,0,1106,174543383.0,45846369.0,174568678.0,45859091.0,174547941.0,45842217.0,1666520484.0,1666520502.0,1666520962.0,1666519035.0,1666521877.0,1666519044.0,1666519035.0
2664,20221023,2664,2664,427,0,1,1,1666520854,0,343,174552690.0,45850935.0,174539864.0,45852475.0,174551019.0,45849141.0,1666519103.0,1666519114.0,1666519576.0,1666519042.0,1666519981.0,1666519054.0,1666519042.0
2665,20221023,2665,2665,365,13,1,1,1666521663,0,400,174581795.0,45886780.0,174593637.0,45903487.0,174578662.0,45887409.0,1666519256.0,1666519501.0,1666519637.0,1666519121.0,1666521766.0,1666519150.0,1666519121.0
2666,20221023,2666,2666,1482,13,1,1,1666521218,0,1406,174577045.0,45887526.0,174590419.0,45885761.0,174581977.0,45886511.0,1666519556.0,1666519565.0,1666519944.0,1666519166.0,1666520246.0,1666519180.0,1666519166.0
2667,20221023,2667,2667,461,5,1,1,1666522735,0,62,174554512.0,45894966.0,174578187.0,45907645.0,174552311.0,45900990.0,1666519344.0,1666519355.0,1666520033.0,1666519248.0,1666523173.0,1666519256.0,1666519248.0
2668,20221023,2668,2668,1801,11,1,1,1666521609,0,903,174537587.0,45889943.0,174540916.0,45894865.0,174535102.0,45893413.0,1666519763.0,1666519769.0,1666521438.0,1666519738.0,1666521741.0,1666519752.0,1666519738.0
2669,20221023,2669,2669,1398,0,0,1,1666523287,0,1407,174576720.0,45873880.0,174586976.0,45890999.0,0.0,0.0,1666519943.0,0.0,0.0,1666519656.0,0.0,1666519920.0,1666519656.0
2670,20221023,2670,2670,1802,0,1,1,1666522804,0,1408,174574903.0,45869057.0,174591518.0,45853210.0,174570408.0,45868649.0,1666520033.0,1666520042.0,1666520326.0,1666519975.0,1666522128.0,1666519984.0,1666519975.0
2671,20221023,2671,2671,1803,9,0,1,1666522584,0,328,174602180.0,45867072.0,174610514.0,45877872.0,0.0,0.0,1666520876.0,0.0,0.0,1666520049.0,0.0,1666520065.0,1666520049.0
2672,20221023,2672,2672,1804,18,1,1,1666521903,0,571,174561473.0,45777619.0,174564194.0,45781462.0,174566795.0,45769537.0,1666520123.0,1666520147.0,1666520828.0,1666520097.0,1666521398.0,1666520103.0,1666520097.0
2673,20221023,2673,2673,66,0,0,1,1666522367,0,1409,174572196.0,45875922.0,174569046.0,45865494.0,0.0,0.0,1666520124.0,0.0,0.0,1666519182.0,0.0,1666520086.0,1666519182.0
2674,20221023,2674,2674,493,19,1,1,1666522144,0,176,174566810.0,45895200.0,174558130.0,45898671.0,174566116.0,45898506.0,1666520365.0,1666520378.0,1666520927.0,1666520341.0,1666521854.0,1666520343.0,1666520341.0
2675,20221023,2675,2675,1504,5,1,1,1666522834,0,132,174566355.0,45892958.0,174545746.0,45892490.0,174568027.0,45900796.0,1666520634.0,1666520647.0,1666521050.0,1666520363.0,1666522305.0,1666520375.0,1666520363.0
2676,20221023,2676,2676,776,12,1,1,1666523246,0,912,174532388.0,45895346.0,174536572.0,45904157.0,174534685.0,45892251.0,1666520425.0,1666520454.0,1666521191.0,1666520194.0,1666522222.0,1666520417.0,1666520194.0
2677,20221023,2677,2677,1334,5,1,1,1666523112,0,1113,174544898.0,45886802.0,174512571.0,45882796.0,174544141.0,45897981.0,1666520513.0,1666520957.0,1666521911.0,1666519934.0,1666523359.0,1666520157.0,1666519934.0
2678,20221023,2678,2678,1805,13,0,1,1666523236,0,847,174577191.0,45890977.0,174554180.0,45887053.0,0.0,0.0,1666520516.0,0.0,0.0,1666520295.0,0.0,1666520297.0,1666520295.0
2679,20221023,2679,2679,1806,0,1,1,1666522706,0,1120,174559566.0,45868267.0,174526640.0,45853572.0,174561820.0,45863455.0,1666520605.0,1666520616.0,1666521275.0,1666520410.0,1666522908.0,1666520596.0,1666520410.0
2680,20221023,2680,2680,1807,0,1,1,1666522137,0,521,174572719.0,45869083.0,174575645.0,45866093.0,174568604.0,45867013.0,1666520874.0,1666520890.0,1666521273.0,1666520313.0,1666521608.0,1666520338.0,1666520313.0
2681,20221023,2681,2681,1782,2,0,1,1666523291,0,1410,174536490.0,45859969.0,174537305.0,45878586.0,0.0,0.0,1666521324.0,0.0,0.0,1666520760.0,0.0,1666520773.0,1666520760.0
2682,20221023,2682,2682,1808,13,1,1,1666523865,0,112,174576670.0,45895360.0,174584319.0,45870215.0,174578132.0,45893490.0,1666521355.0,1666521371.0,1666522004.0,1666520803.0,1666522957.0,1666520805.0,1666520803.0
2683,20221023,2683,2683,884,0,1,1,1666522760,0,296,174572002.0,45859785.0,174577651.0,45865342.0,174575483.0,45857907.0,1666521054.0,1666521076.0,1666521535.0,1666520943.0,1666522389.0,1666520961.0,1666520943.0
2684,20221023,2684,2684,1809,9,1,1,1666524113,0,41,174595530.0,45870242.0,174599458.0,45850620.0,174587335.0,45872245.0,1666521985.0,1666521998.0,1666523290.0,1666521105.0,1666524312.0,1666521115.0,1666521105.0
2685,20221023,2685,2685,1547,0,1,1,1666524029,0,442,174545760.0,45876300.0,174539001.0,45880296.0,174544460.0,45883041.0,1666521324.0,1666521367.0,1666522433.0,1666521079.0,1666523525.0,1666521089.0,1666521079.0
2686,20221023,2686,2686,1810,0,1,1,1666523993,0,996,174565056.0,45862872.0,174538422.0,45840746.0,174572154.0,45855684.0,1666521204.0,1666521247.0,1666521820.0,1666520911.0,1666523883.0,1666520933.0,1666520911.0
2687,20221023,2687,2687,1043,2,1,1,1666523016,0,936,174527370.0,45853755.0,174515993.0,45852381.0,174526401.0,45863396.0,1666521233.0,1666521253.0,1666521741.0,1666521206.0,1666521957.0,1666521217.0,1666521206.0
2688,20221023,2688,2688,1811,5,0,1,1666523068,0,1317,174556701.0,45894395.0,174566881.0,45898516.0,0.0,0.0,1666521354.0,0.0,0.0,1666521257.0,0.0,1666521267.0,1666521257.0
2689,20221023,2689,2689,1812,6,1,1,1666524217,0,27,174941524.0,46043106.0,174932751.0,46043790.0,174940660.0,46045431.0,1666521383.0,1666521456.0,1666521714.0,1666520606.0,1666521950.0,1666521380.0,1666520606.0
2690,20221023,2690,2690,166,6,1,1,1666523248,0,552,174939345.0,46043587.0,174938139.0,46052586.0,174940768.0,46043312.0,1666521473.0,1666521478.0,1666521803.0,1666521440.0,1666522389.0,1666521449.0,1666521440.0
2691,20221023,2691,2691,1267,9,1,1,1666523877,0,1411,174595923.0,45869796.0,174612518.0,45872976.0,174597224.0,45864625.0,1666522165.0,1666522339.0,1666523805.0,1666521515.0,1666524381.0,1666521540.0,1666521515.0
2692,20221023,2692,2692,506,9,1,1,1666524432,0,1412,174650084.0,45874747.0,174635157.0,45856374.0,174647997.0,45879110.0,1666521686.0,1666521693.0,1666522502.0,1666521545.0,1666524101.0,1666521553.0,1666521545.0
2693,20221023,2693,2693,686,9,0,1,1666524401,0,1413,174626140.0,45872640.0,174604156.0,45876734.0,0.0,0.0,1666521686.0,0.0,0.0,1666520999.0,0.0,1666521636.0,1666520999.0
2694,20221023,2693,2694,1813,9,0,1,1666524401,0,1413,174626140.0,45872640.0,174604156.0,45876734.0,0.0,0.0,1666521776.0,0.0,0.0,1666520999.0,0.0,1666521636.0,1666520999.0
2695,20221023,2694,2695,1814,6,1,1,1666523615,0,916,174939227.0,46043753.0,174955593.0,46049433.0,174936605.0,46047208.0,1666521833.0,1666521908.0,1666522180.0,1666521805.0,1666522874.0,1666521815.0,1666521805.0
2696,20221023,2695,2696,82,0,1,1,1666523838,0,1312,174574742.0,45864271.0,174574703.0,45865954.0,174574792.0,45868500.0,1666522103.0,1666522124.0,1666522656.0,1666522027.0,1666522848.0,1666522042.0,1666522027.0
2697,20221023,2696,2697,1815,9,0,1,1666524880,0,1414,174647503.0,45874288.0,174634156.0,45884851.0,0.0,0.0,1666522315.0,0.0,0.0,1666520697.0,0.0,1666522292.0,1666520697.0
2698,20221023,2697,2698,241,6,1,1,1666524101,0,1152,174945823.0,46052173.0,174942877.0,46056814.0,174954129.0,46046649.0,1666522313.0,1666522319.0,1666522673.0,1666522293.0,1666523024.0,1666522302.0,1666522293.0
2699,20221023,2698,2699,1816,6,1,1,1666524157,0,125,174946827.0,46053421.0,174962589.0,46050970.0,174939300.0,46043500.0,1666522373.0,1666522379.0,1666522811.0,1666522355.0,1666523516.0,1666522358.0,1666522355.0
2700,20221023,2699,2700,816,19,1,1,1666524886,0,207,174556801.0,45887697.0,174574065.0,45894948.0,174560672.0,45890741.0,1666522433.0,1666522443.0,1666523745.0,1666522407.0,1666524901.0,1666522427.0,1666522407.0
2701,20221023,2700,2701,169,18,1,1,1666524425,0,436,174567541.0,45769703.0,174559143.0,45770239.0,174567477.0,45774201.0,1666522643.0,1666522647.0,1666523205.0,1666522624.0,1666524025.0,1666522625.0,1666522624.0
2702,20221023,2701,2702,1632,8,1,1,1666525460,0,1415,174570188.0,45907171.0,174574235.0,45895332.0,174567962.0,45907210.0,1666523572.0,1666523579.0,1666524480.0,1666522688.0,1666525160.0,1666522703.0,1666522688.0
2703,20221023,2702,2703,1817,5,1,1,1666526382,0,204,174567981.0,45892888.0,174594641.0,45891275.0,174566612.0,45882208.0,1666523064.0,1666523074.0,1666523688.0,1666522791.0,1666525488.0,1666522844.0,1666522791.0
2704,20221023,2703,2704,1818,9,0,1,1666525143,0,432,174591283.0,45895642.0,174607077.0,45894125.0,0.0,0.0,1666523426.0,0.0,0.0,1666522852.0,0.0,1666522875.0,1666522852.0
2705,20221023,2704,2705,1408,2,0,1,1666525941,0,1360,174556709.0,45865177.0,174548246.0,45841782.0,0.0,0.0,1666523273.0,0.0,0.0,1666522866.0,0.0,1666522883.0,1666522866.0
2706,20221023,2705,2706,1819,9,1,1,1666525729,0,1214,174591689.0,45876179.0,174588516.0,45898253.0,174598550.0,45882634.0,1666523426.0,1666523436.0,1666523745.0,1666523012.0,1666526046.0,1666523033.0,1666523012.0
2707,20221023,2706,2707,1820,0,0,1,1666525289,0,724,174579641.0,45859654.0,174602268.0,45850591.0,0.0,0.0,1666523064.0,0.0,0.0,1666522932.0,0.0,1666522950.0,1666522932.0
2708,20221023,2707,2708,1705,9,0,1,1666525013,0,1416,174649221.0,45879091.0,174649386.0,45881449.0,0.0,0.0,1666523365.0,0.0,0.0,1666523203.0,0.0,1666523214.0,1666523203.0
2709,20221023,2708,2709,1821,9,1,1,1666526392,0,317,174566445.0,45906283.0,174573958.0,45907239.0,174560333.0,45908025.0,1666523785.0,1666523830.0,1666524329.0,1666523747.0,1666524828.0,1666523770.0,1666523747.0
2710,20221023,2709,2710,1822,5,1,1,1666525582,0,759,174545080.0,45886510.0,174548699.0,45879882.0,174553626.0,45890044.0,1666524172.0,1666524190.0,1666524997.0,1666523781.0,1666525643.0,1666523783.0,1666523781.0
2711,20221023,2710,2711,81,5,1,1,1666525430,0,1417,174555310.0,45894861.0,174556082.0,45889854.0,174555906.0,45895748.0,1666523992.0,1666524017.0,1666524242.0,1666523626.0,1666524759.0,1666523631.0,1666523626.0
2712,20221023,2711,2712,1314,9,1,1,1666526171,0,1418,174578392.0,45898373.0,174587208.0,45874651.0,174581308.0,45901996.0,1666523906.0,1666523927.0,1666524215.0,1666523881.0,1666525995.0,1666523892.0,1666523881.0
2713,20221023,2712,2713,1599,9,0,1,1666525873,0,528,174607250.0,45871040.0,174615148.0,45849910.0,0.0,0.0,1666523937.0,0.0,0.0,1666523651.0,0.0,1666523655.0,1666523651.0
2714,20221023,2713,2714,1374,0,1,1,1666526285,0,381,174581970.0,45864340.0,174560261.0,45859695.0,174583726.0,45861823.0,1666523963.0,1666523973.0,1666524414.0,1666523644.0,1666527028.0,1666523650.0,1666523644.0
2715,20221023,2714,2715,1823,0,1,1,1666526419,0,1335,174580517.0,45864276.0,174558292.0,45878232.0,174569599.0,45867103.0,1666524112.0,1666524121.0,1666524546.0,1666523950.0,1666525909.0,1666523959.0,1666523950.0
2716,20221023,2715,2716,1168,5,1,1,1666525722,0,1112,174566900.0,45893090.0,174552953.0,45889275.0,174559972.0,45895677.0,1666524083.0,1666524103.0,1666524479.0,1666523855.0,1666525463.0,1666523862.0,1666523855.0
2717,20221023,2716,2717,1824,5,1,1,1666526895,0,15,174565946.0,45898786.0,174551223.0,45879082.0,174566438.0,45898914.0,1666524352.0,1666524403.0,1666524695.0,1666524053.0,1666526614.0,1666524075.0,1666524053.0
2718,20221023,2717,2718,82,0,1,1,1666526004,0,24,174574275.0,45875754.0,174589276.0,45875043.0,174578283.0,45866703.0,1666524382.0,1666524396.0,1666525161.0,1666524193.0,1666525568.0,1666524204.0,1666524193.0
2719,20221023,2718,2719,1825,8,1,1,1666526085,0,456,174589368.0,45894566.0,174594082.0,45891422.0,174585691.0,45893023.0,1666524292.0,1666524299.0,1666524605.0,1666524190.0,1666525216.0,1666524276.0,1666524190.0
2720,20221023,2719,2720,1826,5,1,1,1666526643,0,1365,174554868.0,45895784.0,174578200.0,45903676.0,174548451.0,45899899.0,1666524323.0,1666524353.0,1666524760.0,1666524226.0,1666526307.0,1666524250.0,1666524226.0
2721,20221023,2720,2721,132,6,1,1,1666526130,0,688,174947882.0,46051327.0,174954447.0,46056018.0,174952575.0,46050696.0,1666524353.0,1666524360.0,1666525197.0,1666524292.0,1666525493.0,1666524330.0,1666524292.0
2722,20221023,2721,2722,954,2,1,1,1666526200,0,766,174556038.0,45865852.0,174551706.0,45856243.0,174560189.0,45867955.0,1666524413.0,1666524421.0,1666524729.0,1666524387.0,1666526065.0,1666524401.0,1666524387.0
2723,20221023,2722,2723,1827,9,1,1,1666528055,0,1419,174567003.0,45908310.0,174567311.0,45901326.0,174565542.0,45908287.0,1666524835.0,1666524841.0,1666525258.0,1666524452.0,1666525555.0,1666524460.0,1666524452.0
2724,20221023,2723,2724,1828,19,1,1,1666526584,0,1420,174565883.0,45899716.0,174555000.0,45917384.0,174566635.0,45894994.0,1666524742.0,1666524747.0,1666525150.0,1666524272.0,1666525841.0,1666524666.0,1666524272.0
2725,20221023,2724,2725,1231,0,1,1,1666527789,0,232,174572020.0,45855384.0,174555128.0,45841227.0,174572179.0,45860354.0,1666525492.0,1666525509.0,1666525731.0,1666524712.0,1666526482.0,1666524730.0,1666524712.0
2726,20221023,2725,2726,1044,11,1,1,1666527702,0,881,174540894.0,45895035.0,174551474.0,45904496.0,174544327.0,45890223.0,1666525582.0,1666525598.0,1666526766.0,1666524809.0,1666527481.0,1666524823.0,1666524809.0
2727,20221023,2726,2727,1829,5,0,1,1666527835,0,353,174554750.0,45894980.0,174594433.0,45928787.0,0.0,0.0,1666524923.0,0.0,0.0,1666524533.0,0.0,1666524896.0,1666524533.0
2728,20221023,2727,2728,1830,16,1,1,1666526709,0,1220,174648283.0,45874751.0,174650744.0,45880382.0,174637062.0,45876864.0,1666524925.0,1666524996.0,1666526101.0,1666524892.0,1666526384.0,1666524909.0,1666524892.0
2729,20221023,2728,2729,1831,7,1,1,1666526760,0,1421,174574245.0,45868793.0,174574787.0,45868663.0,174579225.0,45888488.0,1666524985.0,1666525012.0,1666526069.0,1666524948.0,1666526138.0,1666524962.0,1666524948.0
2730,20221023,2729,2730,608,6,1,1,1666526921,0,726,174947322.0,46058867.0,174935200.0,46053679.0,174947620.0,46052797.0,1666525133.0,1666525146.0,1666525758.0,1666525109.0,1666526221.0,1666525122.0,1666525109.0
2731,20221023,2730,2731,1832,0,1,1,1666527013,0,383,174582514.0,45863719.0,174579637.0,45862025.0,174579309.0,45862138.0,1666525462.0,1666525493.0,1666525800.0,1666525164.0,1666526261.0,1666525214.0,1666525164.0
2732,20221023,2731,2732,647,5,0,1,1666527267,0,267,174563248.0,45885892.0,174554245.0,45881239.0,0.0,0.0,1666525732.0,0.0,0.0,1666525457.0,0.0,1666525467.0,1666525457.0
2733,20221023,2732,2733,1546,0,0,1,1666527901,0,53,174583501.0,45863396.0,174608045.0,45872007.0,0.0,0.0,1666525641.0,0.0,0.0,1666525438.0,0.0,1666525446.0,1666525438.0
2734,20221023,2733,2734,1591,9,1,1,1666525917,0,1422,174570519.0,45904417.0,174588969.0,45914404.0,174575836.0,45906542.0,1666525645.0,1666525651.0,1666526769.0,1666523385.0,1666527373.0,1666525636.0,1666523385.0
2735,20221023,2734,2735,1833,7,1,1,1666528110,0,824,174559783.0,45863367.0,174579403.0,45854259.0,174548623.0,45851278.0,1666525735.0,1666525743.0,1666526562.0,1666525673.0,1666527902.0,1666525704.0,1666525673.0
2736,20221023,2735,2736,1630,9,1,1,1666527952,0,1267,174570459.0,45901824.0,174555225.0,45903453.0,174577989.0,45899234.0,1666526275.0,1666526324.0,1666527125.0,1666525724.0,1666527583.0,1666525732.0,1666525724.0
2737,20221023,2736,2737,970,2,1,1,1666528136,0,399,174526278.0,45853146.0,174545188.0,45869840.0,174526319.0,45853180.0,1666526241.0,1666526246.0,1666526350.0,1666525794.0,1666527522.0,1666525798.0,1666525794.0
2738,20221023,2737,2738,1490,0,1,1,1666528920,0,461,174548288.0,45872342.0,174542228.0,45853935.0,174548477.0,45857821.0,1666526091.0,1666526115.0,1666526966.0,1666525620.0,1666527541.0,1666525847.0,1666525620.0
2739,20221023,2738,2739,620,13,1,1,1666528079,0,658,174572525.0,45890444.0,174594292.0,45898922.0,174577736.0,45890875.0,1666526365.0,1666526375.0,1666527492.0,1666525909.0,1666528521.0,1666525921.0,1666525909.0
2740,20221023,2739,2740,1834,2,1,1,1666529365,0,756,174557063.0,45865139.0,174541568.0,45918631.0,174556658.0,45865221.0,1666526105.0,1666526108.0,1666526408.0,1666525523.0,1666527966.0,1666526105.0,1666525523.0
2741,20221023,2740,2741,1835,13,1,1,1666527875,0,1423,174578096.0,45886486.0,174593086.0,45885937.0,174580667.0,45880706.0,1666526425.0,1666526440.0,1666526713.0,1666526072.0,1666527193.0,1666526075.0,1666526072.0
2742,20221023,2741,2742,893,18,1,1,1666528343,0,1424,174567060.0,45768840.0,174539205.0,45780602.0,174570448.0,45765532.0,1666526453.0,1666526489.0,1666526688.0,1666526221.0,1666527406.0,1666526243.0,1666526221.0
2743,20221023,2742,2743,1836,9,1,1,1666528647,0,1425,174601762.0,45867067.0,174587421.0,45885787.0,174606665.0,45865927.0,1666526395.0,1666526402.0,1666526956.0,1666526239.0,1666527902.0,1666526248.0,1666526239.0
2744,20221023,2743,2744,408,9,1,1,1666528737,0,456,174589368.0,45894566.0,174547228.0,45897228.0,174578585.0,45896158.0,1666526335.0,1666526340.0,1666526655.0,1666526251.0,1666528426.0,1666526317.0,1666526251.0
2745,20221023,2744,2745,1123,3,1,1,1666528127,0,1426,174542823.0,45920509.0,174550824.0,45922500.0,174541885.0,45919647.0,1666526333.0,1666526341.0,1666526734.0,1666526325.0,1666527166.0,1666526327.0,1666526325.0
2746,20221023,2745,2746,1837,9,1,1,1666528138,0,1427,174648000.0,45879690.0,174646563.0,45872311.0,174647839.0,45879067.0,1666526485.0,1666526496.0,1666526898.0,1666526337.0,1666527281.0,1666526339.0,1666526337.0
2747,20221023,2746,2747,506,9,1,1,1666528854,0,1428,174634478.0,45878745.0,174615226.0,45891527.0,174629819.0,45876809.0,1666526905.0,1666526919.0,1666527380.0,1666526505.0,1666528221.0,1666526515.0,1666526505.0
2748,20221023,2747,2748,388,3,1,1,1666528449,0,856,174528552.0,45905873.0,174527030.0,45906450.0,174530819.0,45906003.0,1666526662.0,1666526668.0,1666527452.0,1666526587.0,1666527633.0,1666526650.0,1666526587.0
2749,20221023,2748,2749,1838,8,1,1,1666528557,0,504,174567904.0,45907630.0,174574141.0,45908087.0,174570005.0,45907392.0,1666526781.0,1666526785.0,1666527385.0,1666526756.0,1666527769.0,1666526761.0,1666526756.0
2750,20221023,2749,2750,1646,7,1,1,1666528632,0,1429,174570689.0,45858260.0,174569634.0,45855777.0,174567386.0,45860018.0,1666526844.0,1666526859.0,1666527819.0,1666526819.0,1666527993.0,1666526832.0,1666526819.0
2751,20221023,2750,2751,1789,6,1,1,1666528709,0,1430,174930198.0,46052744.0,174934657.0,46042755.0,174941032.0,46051562.0,1666526932.0,1666526943.0,1666527609.0,1666526894.0,1666527806.0,1666526909.0,1666526894.0
2752,20221023,2751,2752,1839,0,1,1,1666529748,0,206,174575762.0,45856856.0,174550873.0,45884241.0,174575316.0,45858660.0,1666527381.0,1666527388.0,1666527544.0,1666526982.0,1666529868.0,1666526990.0,1666526982.0
2753,20221023,2752,2753,1314,13,0,1,1666528760,0,1431,174593441.0,45885204.0,174579786.0,45886167.0,0.0,0.0,1666527324.0,0.0,0.0,1666526910.0,0.0,1666526961.0,1666526910.0
2754,20221023,2753,2754,1620,2,1,1,1666528972,0,607,174556837.0,45867117.0,174557551.0,45886618.0,174556147.0,45868474.0,1666527381.0,1666527389.0,1666527566.0,1666526804.0,1666528138.0,1666526813.0,1666526804.0
2755,20221023,2754,2755,1820,13,1,1,1666529534,0,467,174594713.0,45885084.0,174596391.0,45881192.0,174594077.0,45886587.0,1666527985.0,1666527994.0,1666528191.0,1666527733.0,1666528566.0,1666527735.0,1666527733.0
2756,20221023,2755,2756,1840,5,1,1,1666529912,0,93,174552883.0,45896259.0,174570310.0,45903456.0,174552851.0,45897869.0,1666528041.0,1666528068.0,1666528821.0,1666527747.0,1666529853.0,1666527752.0,1666527747.0
2757,20221023,2756,2757,1797,5,1,1,1666530235,0,132,174566355.0,45892958.0,174556212.0,45872300.0,174563929.0,45890509.0,1666527921.0,1666527997.0,1666528226.0,1666527893.0,1666529106.0,1666527898.0,1666527893.0
2758,20221023,2757,2758,1749,9,1,1,1666530336,0,1432,174606981.0,45867478.0,174643397.0,45879537.0,174606464.0,45872077.0,1666528014.0,1666528019.0,1666528194.0,1666527935.0,1666529732.0,1666527936.0,1666527935.0
2759,20221023,2758,2759,1841,18,1,1,1666529830,0,1433,174569601.0,45773194.0,174573850.0,45785816.0,174574057.0,45770999.0,1666528043.0,1666528053.0,1666528885.0,1666528029.0,1666529383.0,1666528039.0,1666528029.0
2760,20221023,2759,2760,201,6,1,1,1666531113,0,195,174949451.0,46063936.0,174939058.0,46042229.0,174948098.0,46055091.0,1666529032.0,1666529037.0,1666529446.0,1666529012.0,1666530618.0,1666529015.0,1666529012.0
2761,20221023,2760,2761,1466,15,1,1,1666531273,0,1434,174545430.0,45876470.0,174526594.0,45885944.0,174546174.0,45872682.0,1666529210.0,1666529250.0,1666529966.0,1666529165.0,1666531384.0,1666529173.0,1666529165.0
2762,20221023,2761,2762,1842,0,0,1,1666531468,0,309,174589140.0,45847510.0,174583126.0,45848797.0,0.0,0.0,1666529811.0,0.0,0.0,1666529657.0,0.0,1666529671.0,1666529657.0
